,elev,lat,lon,yrst,yrstp
12244,277.0,49.767,-77.8,1973.0,1973.0
12245,548.0,52.933,-66.86,1973.0,1977.0
12246,191.0,53.633,-77.7,1976.0,1977.0
12247,522.0,54.8,-66.81,1973.0,1977.0
12248,227.0,49.417,-82.46,1973.0,1977.0
12249,331.0,49.7,-86.95,1973.0,1977.0
12250,9.0,51.267,-80.65,1973.0,1977.0
12251,322.0,50.283,-88.9,1973.0,1977.0
12252,390.0,50.117,-91.9,1973.0,1977.0
12253,411.0,49.833,-92.75,1973.0,1977.0
12254,367.0,51.467,-90.2,1973.0,1977.0
12255,255.0,52.233,-87.88,1973.0,1977.0
12256,218.0,53.833,-89.86,1973.0,1977.0
12257,411.0,49.8,-94.36,1973.0,1977.0
12258,270.0,49.9,-98.26,1973.0,1977.0
12259,239.0,49.9,-97.23,1973.0,1977.0
12260,252.0,49.033,-97.56,1973.0,1977.0
12261,231.0,50.05,-97.03,1976.0,1977.0
12262,380.0,51.067,-93.81,1973.0,1977.0
12263,305.0,51.1,-100.05,1973.0,1977.0
12264,230.0,51.167,-96.66,1975.0,1977.0
12265,304.0,54.683,-101.68,1973.0,1977.0
12266,221.0,53.183,-99.26,1973.0,1977.0
12267,599.0,50.383,-102.58,1973.0,1977.0
12268,571.0,49.067,-103.0,1973.0,1977.0
12269,577.0,50.433,-104.66,1973.0,1977.0
12270,577.0,50.333,-105.55,1973.0,1977.0
12271,500.0,52.167,-106.68,1973.0,1977.0
12272,594.0,51.133,-106.58,1973.0,1977.0
12273,270.0,53.967,-101.1,1973.0,1977.0
12274,372.0,52.867,-102.4,1973.0,1977.0
12275,428.0,53.217,-105.68,1973.0,1977.0
12276,817.0,50.283,-107.68,1973.0,1977.0
12277,34.0,53.35,-110.83,1973.0,1977.0
12278,717.0,50.017,-110.71,1973.0,1977.0
12279,797.0,52.1,-111.45,1973.0,1977.0
12280,929.0,49.633,-112.8,1973.0,1977.0
12281,1154.0,49.5,-113.95,1973.0,1977.0
12282,548.0,52.767,-108.25,1973.0,1977.0
12283,1084.0,51.1,-114.01,1973.0,1977.0
12284,787.0,51.3,-116.96,1973.0,1977.0
12285,905.0,52.183,-113.9,1973.0,1977.0
12286,671.0,53.567,-113.51,1973.0,1977.0
12287,939.0,49.6,-115.78,1973.0,1977.0
12288,921.0,53.583,-116.45,1973.0,1977.0
12289,443.0,50.967,-118.18,1973.0,1977.0
12290,683.0,52.117,-119.3,1973.0,1977.0
12291,495.0,49.3,-117.63,1973.0,1977.0
12292,700.0,49.467,-120.51,1973.0,1977.0
12293,346.0,50.7,-120.45,1973.0,1977.0
12294,1227.0,53.317,-117.75,1973.0,1973.0
12295,344.0,49.467,-119.6,1973.0,1977.0
12296,429.0,49.95,-119.38,1973.0,1977.0
12297,30.0,49.05,-123.86,1973.0,1977.0
12298,1.0,49.25,-124.83,1973.0,1977.0
12299,255.0,50.233,-121.58,1973.0,1977.0
12300,678.0,49.267,-121.21,1973.0,1977.0
12301,1055.0,51.15,-121.5,1973.0,1977.0
12302,3.0,49.183,-123.16,1973.0,1977.0
12303,5.0,49.3,-123.11,1976.0,1977.0
12304,24.0,49.717,-124.9,1973.0,1977.0
12305,120.0,49.817,-124.5,1973.0,1977.0
12306,105.0,49.95,-125.26,1973.0,1977.0
12307,20.0,50.333,-125.43,1973.0,1977.0
12308,5.0,49.383,-126.53,1973.0,1977.0
12309,4.0,50.917,-127.95,1973.0,1977.0
12310,12.0,51.25,-127.83,1976.0,1977.0
12311,691.0,53.883,-122.66,1973.0,1977.0
12312,25.0,52.267,-128.71,1973.0,1977.0
12313,34.0,54.3,-130.43,1973.0,1977.0
12314,18.0,53.5,-130.63,1973.0,1977.0
12315,10.0,55.45,-60.23,1973.0,1977.0
12316,486.0,55.333,-63.21,1973.0,1977.0
12317,27.0,61.067,-69.68,1973.0,1977.0
12318,18.0,55.283,-77.76,1973.0,1977.0
12319,31.0,58.1,-68.41,1973.0,1977.0
12320,30.0,62.117,-74.61,1973.0,1974.0
12321,9.0,64.217,-76.53,1973.0,1977.0
12322,51.0,68.817,-93.43,1973.0,1977.0
12323,144.0,56.35,-94.7,1973.0,1977.0
12324,30.0,58.75,-94.06,1973.0,1977.0
12325,64.0,64.2,-83.36,1973.0,1977.0
12326,6.0,63.333,-90.71,1973.0,1977.0
12327,1.0,73.033,-85.15,1973.0,1977.0
12328,323.0,68.433,-89.71,1973.0,1977.0
12329,499.0,57.35,-107.13,1973.0,1977.0
12330,344.0,57.883,-101.66,1973.0,1977.0
12331,372.0,55.1,-105.3,1973.0,1977.0
12332,323.0,61.133,-100.91,1973.0,1977.0
12333,67.0,74.717,-94.98,1973.0,1977.0
12334,1.0,75.35,-105.71,1973.0,1977.0
12335,27.0,69.1,-105.11,1973.0,1977.0
12336,11.0,64.3,-96.0,1973.0,1977.0
12337,23.0,68.667,-97.8,1973.0,1977.0
12338,1001.0,52.383,-114.91,1973.0,1977.0
12339,109.0,68.75,-109.06,1973.0,1977.0
12340,740.0,54.133,-115.66,1973.0,1977.0
12341,568.0,54.767,-112.01,1973.0,1977.0
12342,369.0,56.65,-111.21,1973.0,1977.0
12343,232.0,58.767,-111.11,1973.0,1977.0
12344,203.0,60.017,-111.96,1973.0,1977.0
12345,166.0,60.85,-115.76,1973.0,1977.0
12346,205.0,62.467,-114.45,1973.0,1977.0
12347,165.0,62.4,-110.73,1973.0,1973.0
12348,21.0,68.5,-113.21,1973.0,1977.0
12349,7.0,67.833,-115.11,1973.0,1977.0
12350,191.0,66.083,-118.03,1973.0,1976.0
12351,18.0,68.933,-116.91,1973.0,1977.0
12352,669.0,55.183,-118.88,1973.0,1977.0
12353,746.0,55.783,-124.7,1973.0,1977.0
12354,695.0,56.233,-120.73,1973.0,1977.0
12355,700.0,55.3,-123.13,1973.0,1977.0
12356,382.0,58.833,-122.58,1973.0,1977.0
12357,427.0,59.45,-126.15,1973.0,1977.0
12358,840.0,58.917,-125.76,1973.0,1974.0
12359,213.0,60.233,-123.46,1973.0,1977.0
12360,177.0,61.75,-121.23,1973.0,1977.0
12361,150.0,63.2,-123.41,1973.0,1977.0
12362,159.0,61.333,-117.66,1973.0,1973.0
12363,17.0,70.167,-124.68,1973.0,1977.0
12364,694.0,62.233,-133.36,1975.0,1977.0
12365,523.0,54.817,-127.18,1973.0,1977.0
12366,217.0,54.467,-128.58,1973.0,1977.0
12367,704.0,54.233,-125.76,1973.0,1977.0
12368,689.0,60.117,-128.81,1973.0,1977.0
12369,8.0,55.933,-129.98,1975.0,1977.0
12370,98.0,69.9,-128.96,1973.0,1977.0
12371,68.0,68.3,-133.48,1973.0,1977.0
12372,815.0,58.417,-130.0,1973.0,1977.0
12373,1.0,69.433,-133.03,1973.0,1977.0
12374,702.0,60.717,-135.06,1973.0,1977.0
12375,504.0,63.617,-135.86,1973.0,1977.0
12376,369.0,64.05,-139.13,1973.0,1977.0
12377,253.0,67.567,-139.83,1973.0,1977.0
12378,786.0,61.367,-139.05,1973.0,1977.0
12379,663.0,62.383,-140.88,1973.0,1977.0
12380,599.0,60.767,-137.58,1974.0,1977.0
12381,53.0,68.95,-137.21,1973.0,1977.0
12382,1.0,69.583,-140.18,1973.0,1977.0
12383,125.0,41.199,-74.62,2006.0,2019.0
12384,128.0,41.2,-74.62,2004.0,2005.0
12385,3114.1,37.5,-105.16,2006.0,2018.0
12386,3114.0,37.5,-105.16,2004.0,2005.0
12387,5.0,39.5,-76.16,1999.0,1999.0
12388,1325.6,40.183,-112.93,2006.0,2019.0
12389,1325.0,40.167,-112.93,1943.0,2005.0
12390,64.9,32.65,-114.61,1996.0,2019.0
12391,65.0,32.616,-114.6,2010.0,2018.0
12392,0.0,37.4,-122.7,1982.0,1985.0
12393,3.0,41.9,-122.4,1986.0,1987.0
12394,694.0,62.233,-133.36,1973.0,1974.0
12395,73.0,65.283,-126.8,1943.0,1977.0
12396,53.0,66.267,-128.63,1973.0,1977.0
12397,705.0,60.167,-132.75,1973.0,1977.0
12398,701.0,60.183,-132.75,1976.0,1977.0
12399,911.0,52.117,-124.08,1973.0,1977.0
12400,0.0,52.117,-124.08,1977.0,1977.0
12401,83.0,71.983,-125.28,1973.0,1977.0
12402,98.0,69.583,-120.75,1973.0,1977.0
12403,655.0,55.75,-120.18,1973.0,1977.0
12404,438.0,66.083,-117.93,1977.0,1977.0
12405,451.0,65.483,-110.36,1973.0,1977.0
12406,164.0,61.183,-113.68,1943.0,1977.0
12407,338.0,58.617,-117.16,1973.0,1977.0
12408,571.0,56.233,-117.43,1943.0,1977.0
12409,581.0,55.3,-114.78,1973.0,1977.0
12410,18.0,68.65,-101.73,1973.0,1977.0
12411,18.0,76.233,-119.33,1950.0,1977.0
12412,160.0,62.717,-109.16,1973.0,1977.0
12413,27.0,78.783,-103.53,1950.0,1977.0
12414,490.0,58.183,-103.68,1973.0,1977.0
12415,318.0,59.567,-108.48,1973.0,1977.0
12416,421.0,55.85,-108.46,1973.0,1977.0
12417,357.0,56.867,-101.06,1973.0,1977.0
12418,222.0,55.8,-97.86,1973.0,1977.0
12419,399.0,68.3,-85.68,1973.0,1977.0
12420,8.0,68.783,-81.25,1973.0,1977.0
12421,2.0,70.45,-68.55,1945.0,1977.0
12422,159.0,68.95,-75.3,1973.0,1977.0
12423,515.0,68.65,-71.23,1973.0,1977.0
12424,396.0,68.433,-66.78,1973.0,1977.0
12425,393.0,66.583,-61.61,1973.0,1977.0
12426,59.0,72.667,-78.0,1975.0,1977.0
12427,579.0,67.55,-63.78,1973.0,1977.0
12428,38.0,60.417,-64.85,1975.0,1977.0
12429,14.0,54.3,-130.88,1973.0,1977.0
12430,6.0,53.25,-131.81,1973.0,1977.0
12431,6.0,53.05,-129.68,1973.0,1977.0
12432,545.0,53.033,-122.51,1973.0,1977.0
12433,940.0,52.183,-122.06,1961.0,1977.0
12434,9.0,50.0,-127.41,1973.0,1977.0
12435,89.0,51.933,-131.01,1973.0,1977.0
12436,58.0,49.017,-122.36,1957.0,1977.0
12437,23.0,50.683,-127.36,1973.0,1977.0
12438,50.0,50.583,-126.93,1973.0,1977.0
12439,72.0,50.783,-128.43,1973.0,1977.0
12440,668.0,50.15,-122.95,1973.0,1977.0
12441,39.0,49.367,-121.5,1973.0,1977.0
12442,38.0,49.367,-121.48,1975.0,1977.0
12443,555.0,50.233,-119.28,1973.0,1977.0
12444,541.0,54.417,-110.28,1957.0,1977.0
12445,723.0,53.317,-113.58,1973.0,1977.0
12446,482.0,54.117,-108.43,1973.0,1977.0
12447,625.0,54.917,-109.96,1975.0,1977.0
12448,683.0,51.467,-109.16,1973.0,1977.0
12449,374.0,53.333,-104.0,1973.0,1977.0
12450,1079.0,49.433,-108.98,1977.0,1977.0
12451,915.0,49.167,-105.96,1973.0,1977.0
12452,498.0,51.267,-102.46,1973.0,1977.0
12453,409.0,49.917,-99.95,1973.0,1977.0
12454,224.0,53.967,-97.83,1973.0,1977.0
12455,265.0,51.667,-98.75,1975.0,1977.0
12456,256.0,51.033,-95.66,1973.0,1977.0
12457,238.0,53.867,-94.66,1973.0,1977.0
12458,474.0,49.2,-98.88,1973.0,1977.0
12459,440.0,53.55,-64.1,1973.0,1977.0
12460,24.0,50.233,-57.58,1973.0,1977.0
12461,53.0,49.133,-68.2,1973.0,1977.0
12462,39.0,49.017,-64.4,1973.0,1977.0
12463,33.0,48.767,-64.48,1973.0,1977.0
12464,96.0,49.267,-54.88,1973.0,1977.0
12465,1.0,47.867,-55.85,1973.0,1977.0
12466,67.0,48.417,-123.31,1973.0,1977.0
12467,18.0,48.08,-122.1,1979.0,1987.0
12468,1.0,48.733,-122.96,1976.0,1981.0
12469,43.0,48.47,-122.42,1985.0,2000.0
12470,9.0,48.133,-123.4,1973.0,1990.0
12471,4.0,48.141,-123.41,2006.0,2019.0
12472,1.0,48.32,-122.85,1975.0,1986.0
12473,37.0,48.5,-123.0,1976.0,1988.0
12474,98.2,47.15,-122.48,1940.0,2019.0
12475,98.0,47.133,-122.48,2000.0,2004.0
12476,1.0,47.92,-122.53,1975.0,1995.0
12477,1.0,47.95,-122.3,1978.0,1978.0
12478,92.0,47.083,-122.58,1939.0,2010.0
12479,87.0,47.133,-122.6,2000.0,2004.0
12480,91.4,47.083,-122.58,2011.0,2019.0
12481,92.0,47.083,-122.58,1996.0,2010.0
12482,0.0,47.38,-122.37,1975.0,1995.0
12483,4.0,47.67,-122.43,1975.0,1986.0
12484,211.2,36.437,-79.85,2006.0,2019.0
12485,153.9,43.779,-71.75,2006.0,2019.0
12486,196.0,38.915,-82.09,2006.0,2019.0
12487,799.8,46.427,-105.88,1983.0,2019.0
12488,212.8,33.942,-96.39,2006.0,2019.0
12489,213.0,33.942,-96.39,2002.0,2005.0
12490,108.2,34.05,-94.4,2004.0,2019.0
12491,108.0,34.047,-94.39,2002.0,2003.0
12492,209.7,44.05,-75.73,2006.0,2019.0
12493,207.0,44.05,-75.73,1942.0,2005.0
12494,0.0,45.833,-64.2,1976.0,1977.0
12495,21.3,43.9,-69.93,1952.0,2010.0
12496,1.0,43.783,-69.65,1976.0,1984.0
12497,1.0,43.77,-69.33,1975.0,1988.0
12498,1.0,43.67,-69.77,1975.0,1985.0
12499,71.0,42.933,-71.43,1941.0,1968.0
12500,67.4,42.933,-71.43,1973.0,2019.0
12501,81.0,42.933,-71.43,2000.0,2003.0
12502,61.0,42.783,-71.51,2006.0,2019.0
12503,61.0,42.783,-71.51,1983.0,2005.0
12504,145.0,44.883,-63.51,1975.0,1977.0
12505,28.0,44.983,-64.91,1954.0,1977.0
12506,39.0,45.367,-63.26,1973.0,1977.0
12507,39.0,45.367,-63.26,1977.0,1977.0
12508,363.9,42.427,-73.28,2006.0,2019.0
12509,364.0,42.433,-73.3,2001.0,2005.0
12510,1108.0,42.533,-115.7,1970.0,1970.0
12511,1556.0,40.3,-109.98,1985.0,1997.0
12512,263.0,40.483,-85.68,2011.0,2019.0
12513,261.8,40.49,-85.68,1981.0,2018.0
12514,524.0,42.2,-97.8,2005.0,2005.0
12515,228.6,41.614,-90.59,1997.0,2019.0
12516,225.0,41.367,-88.68,1978.0,2007.0
12517,120.7,37.811,-88.54,2006.0,2019.0
12518,121.0,37.817,-88.55,2002.0,2005.0
12519,164.0,38.149,-89.69,2006.0,2019.0
12520,164.0,38.15,-89.7,2002.0,2005.0
12521,216.4,41.77,-88.48,2006.0,2019.0
12522,217.0,41.767,-88.46,1983.0,2005.0
12523,132.9,38.379,-88.41,2006.0,2019.0
12524,133.0,38.383,-88.41,2002.0,2005.0
12525,162.8,38.515,-89.09,2006.0,2019.0
12526,163.0,38.515,-89.09,2002.0,2005.0
12527,143.9,38.665,-88.45,2006.0,2019.0
12528,144.0,38.667,-88.45,2002.0,2005.0
12529,146.9,38.722,-88.17,2006.0,2019.0
12530,147.0,38.717,-88.18,2002.0,2005.0
12531,212.1,40.817,-87.05,2011.0,2019.0
12532,212.0,40.817,-87.05,2018.0,2018.0
12533,178.9,39.07,-88.53,2002.0,2013.0
12534,189.6,39.534,-89.32,2006.0,2019.0
12535,190.0,39.533,-89.33,2002.0,2005.0
12536,216.4,39.639,-90.77,2006.0,2019.0
12537,216.0,39.633,-90.78,2002.0,2005.0
12538,193.9,42.121,-87.9,2006.0,2019.0
12539,197.0,42.117,-87.9,1995.0,2005.0
12540,190.2,39.78,-90.23,2006.0,2019.0
12541,190.0,39.767,-90.23,2002.0,2005.0
12542,350.5,46.091,-94.36,2012.0,2019.0
12543,182.0,40.158,-89.33,2006.0,2019.0
12544,182.0,40.167,-89.33,2002.0,2005.0
12545,265.0,38.833,-85.41,1992.0,1995.0
12546,357.0,40.883,-81.83,1985.0,1994.0
12547,482.0,42.883,-72.88,1973.0,1984.0
12548,595.0,42.933,-72.86,1973.0,1977.0
12549,9.0,40.65,-73.58,1985.0,1985.0
12550,3.4,40.639,-73.76,1973.0,2019.0
12551,24.7,40.734,-73.41,2006.0,2019.0
12552,25.0,40.717,-73.4,1943.0,2005.0
12553,20.4,40.844,-72.63,1943.0,2019.0
12554,20.0,40.85,-72.61,2000.0,2003.0
12555,40.5,42.47,-71.28,1943.0,1992.0
12556,41.0,42.467,-71.28,1993.0,1999.0
12557,45.4,42.717,-71.12,2006.0,2019.0
12558,45.0,42.717,-71.11,1979.0,2005.0
12559,82.0,42.567,-71.6,1960.0,1993.0
12560,193.5,42.212,-71.11,2000.0,2019.0
12561,73.5,42.2,-72.53,1941.0,2019.0
12562,75.0,42.2,-72.53,2000.0,2004.0
12563,82.6,42.158,-72.71,1973.0,2019.0
12564,83.0,42.15,-72.71,2000.0,2003.0
12565,364.0,42.433,-73.3,1973.0,1990.0
12566,50.0,37.4,-121.1,1945.0,1946.0
12567,15.5,41.667,-69.96,1973.0,1995.0
12568,1.0,40.58,-73.55,1975.0,1988.0
12569,4.9,40.6,-73.9,1975.0,1996.0
12570,203.0,42.493,-79.27,1997.0,2019.0
12571,211.0,42.493,-79.27,2000.0,2003.0
12572,115.2,42.85,-73.95,1981.0,2019.0
12573,115.0,42.85,-73.91,2000.0,2003.0
12574,60.0,39.0,-121.33,2002.0,2002.0
12575,81.0,37.817,-122.46,1985.0,1996.0
12576,49.0,37.5,-122.5,1999.0,1999.0
12577,1.0,37.8,-122.52,1975.0,1996.0
12578,77.1,36.988,-120.11,2006.0,2019.0
12579,77.0,36.987,-120.11,1999.0,2005.0
12580,57.9,39.49,-121.61,2006.0,2019.0
12581,59.0,39.483,-121.61,1999.0,2005.0
12582,34.0,36.3,-121.88,1980.0,2002.0
12583,6.0,36.63,-121.93,1975.0,1996.0
12584,424.6,33.038,-116.91,2006.0,2019.0
12585,425.0,33.039,-116.91,1999.0,2005.0
12586,305.7,34.259,-118.41,2006.0,2019.0
12587,306.0,34.267,-118.41,1999.0,2005.0
12588,48.8,36.936,-121.78,2006.0,2019.0
12589,50.0,36.933,-121.78,1999.0,2005.0
12590,4.0,37.733,-122.31,1973.0,1997.0
12591,73.0,37.85,-122.42,1975.0,1996.0
12592,11.9,37.406,-122.04,1973.0,2019.0
12593,12.0,37.417,-122.05,2000.0,2003.0
12594,1.0,36.97,-122.0,1976.0,1996.0
12595,1.0,37.18,-122.4,1943.0,1996.0
12596,5.0,37.75,-122.7,1976.0,1996.0
12597,18.9,38.267,-121.93,1943.0,2019.0
12598,22.0,38.267,-121.95,2000.0,2004.0
12599,1.0,38.15,-121.7,1975.0,1996.0
12600,1534.1,38.417,-113.01,1983.0,1985.0
12601,1534.1,38.417,-113.01,1985.0,1989.0
12602,2003.2,38.967,-104.81,1967.0,2019.0
12603,1999.0,38.967,-104.81,2000.0,2004.0
12604,595.0,37.702,-98.74,2006.0,2019.0
12605,595.0,37.7,-98.75,1943.0,2005.0
12606,264.9,37.328,-95.5,2006.0,2019.0
12607,274.0,37.333,-95.5,1996.0,2005.0
12608,250.9,39.833,-84.05,1936.0,2019.0
12609,251.0,39.833,-84.05,2000.0,2004.0
12610,6.0,39.77,-74.1,1976.0,1982.0
12611,86.0,38.817,-76.86,1943.0,2019.0
12612,88.0,38.817,-76.85,2000.0,2004.0
12613,6.1,39.281,-76.61,1999.0,2019.0
12614,8.0,38.92,-76.47,1975.0,1983.0
12615,3.7,38.308,-75.12,2006.0,2019.0
12616,3.0,38.317,-75.11,1999.0,2005.0
12617,4.0,38.33,-75.08,1973.0,1996.0
12618,5.0,38.783,-74.58,1978.0,1978.0
12619,2.0,38.95,-74.88,1975.0,1996.0
12620,7.0,39.008,-74.9,2006.0,2019.0
12621,7.0,39.0,-74.9,1992.0,2005.0
12622,3.1,37.083,-76.36,1936.0,2019.0
12623,6.0,37.083,-76.35,2000.0,2004.0
12624,286.8,36.631,-80.01,2006.0,2019.0
12625,287.0,36.633,-80.01,1995.0,2005.0
12626,112.0,34.65,-120.56,1999.0,1999.0
12627,26.0,34.55,-120.61,1966.0,1969.0
12628,75.6,35.283,-116.63,1996.0,2019.0
12629,716.3,35.281,-116.63,1984.0,2018.0
12630,679.7,35.688,-117.69,1973.0,2019.0
12631,570.0,36.25,-115.03,1996.0,2019.0
12632,951.9,36.533,-115.9,2000.0,2018.0
12633,954.9,36.583,-115.68,2005.0,2019.0
12634,955.0,36.583,-115.66,2004.0,2018.0
12635,864.0,35.267,-117.43,1977.0,1982.0
12636,864.0,35.267,-117.43,2002.0,2002.0
12637,962.0,36.33,-117.1,1982.0,1992.0
12638,1506.0,33.817,-106.66,1961.0,1978.0
12639,2109.0,34.933,-105.58,1985.0,1998.0
12640,1326.0,34.3,-103.8,1963.0,1973.0
12641,1326.0,34.295,-103.78,2010.0,2019.0
12642,667.8,36.297,-99.76,2010.0,2019.0
12643,669.0,36.283,-99.76,1943.0,2010.0
12644,174.7,36.667,-87.48,1943.0,2019.0
12645,174.0,36.667,-87.5,2000.0,2004.0
12646,125.9,37.056,-88.77,1973.0,1988.0
12647,160.9,36.965,-86.42,1973.0,2019.0
12648,181.1,36.568,-87.48,2001.0,2019.0
12649,11.6,35.57,-77.05,2006.0,2019.0
12650,12.0,35.567,-77.05,2001.0,2005.0
12651,41.8,35.0,-77.98,2006.0,2019.0
12652,42.0,35.0,-77.98,2001.0,2005.0
12653,74.4,35.133,-78.93,1961.0,2019.0
12654,74.0,35.133,-78.93,2000.0,2004.0
12655,205.0,35.65,-79.9,1999.0,1999.0
12656,205.1,35.654,-79.89,2006.0,2019.0
12657,205.0,35.65,-79.9,2001.0,2005.0
12658,60.4,35.379,-78.73,2006.0,2019.0
12659,61.0,35.383,-78.73,2001.0,2005.0
12660,156.1,35.933,-79.06,2006.0,2018.0
12661,156.0,35.933,-79.06,2001.0,2005.0
12662,40.8,35.46,-77.96,2006.0,2019.0
12663,41.0,35.467,-77.96,2002.0,2005.0
12664,69.2,33.873,-88.49,2012.0,2019.0
12665,4.0,36.261,-76.17,1949.0,1990.0
12666,68.9,33.874,-88.49,2018.0,2018.0
12667,4.0,36.261,-76.17,1990.0,2010.0
12668,4.0,36.25,-76.16,1998.0,1998.0
12669,3.0,35.667,-75.9,1966.0,2013.0
12670,1.0,35.15,-75.3,1975.0,1984.0
12671,0.0,33.483,-77.58,1975.0,1983.0
12672,70.7,36.333,-119.95,1961.0,2019.0
12673,289.3,34.056,-117.6,2005.0,2019.0
12674,287.0,34.05,-117.56,1977.0,2004.0
12675,91.1,34.083,-118.03,1985.0,1990.0
12676,90.2,34.083,-118.03,2006.0,2019.0
12677,90.0,34.086,-118.03,1990.0,2005.0
12678,-17.7,32.834,-115.57,2006.0,2019.0
12679,-16.0,32.834,-115.57,1973.0,2005.0
12680,805.0,32.626,-116.46,2006.0,2019.0
12681,807.0,32.633,-116.46,1973.0,2005.0
12682,-36.0,33.627,-116.15,1943.0,2019.0
12683,120.4,33.619,-114.71,1942.0,2019.0
12684,257.9,32.883,-112.71,2005.0,2013.0
12685,269.0,32.883,-112.71,1948.0,1999.0
12686,269.0,32.883,-112.71,2000.0,2004.0
12687,1571.0,34.267,-111.35,1995.0,1996.0
12688,865.0,30.167,-102.41,1978.0,1999.0
12689,1267.4,32.85,-106.1,2006.0,2019.0
12690,1248.0,32.85,-106.1,1942.0,2005.0
12691,1193.0,33.9,-106.4,1982.0,1994.0
12692,652.3,30.586,-100.64,2006.0,2019.0
12693,652.0,30.583,-100.65,2004.0,2005.0
12694,1204.0,32.633,-106.4,1947.0,1986.0
12695,707.0,33.017,-100.98,2007.0,2007.0
12696,423.1,31.917,-98.6,2006.0,2019.0
12697,423.0,31.917,-98.6,2004.0,2005.0
12698,1216.2,36.017,-102.55,1996.0,2019.0
12699,209.4,32.819,-97.36,1996.0,2019.0
12700,533.1,30.511,-99.76,1977.0,2019.0
12701,93.0,30.589,-96.36,1996.0,2019.0
12702,27.0,31.317,-92.55,1943.0,1999.0
12703,25.6,31.335,-92.55,2006.0,2019.0
12704,27.0,31.317,-92.55,2000.0,2005.0
12705,67.0,31.133,-92.56,1963.0,1991.0
12706,37.5,29.692,-82.27,1996.0,2019.0
12707,12.8,30.412,-89.08,1996.0,2019.0
12708,40.5,33.496,-90.08,1996.0,2019.0
12709,46.0,31.282,-89.25,2005.0,2019.0
12710,39.0,33.483,-90.98,1996.0,2019.0
12711,21.3,30.372,-89.61,2018.0,2019.0
12712,8.5,30.412,-89.08,2005.0,2010.0
12713,9.0,30.4,-89.06,1973.0,2004.0
12714,10.1,30.417,-88.91,1942.0,2019.0
12715,10.0,30.417,-88.91,2000.0,2004.0
12716,5.5,30.464,-88.53,2004.0,2019.0
12717,5.0,30.467,-88.53,1968.0,2003.0
12718,5.2,30.067,-85.58,1942.0,2019.0
12719,5.0,30.067,-85.58,2000.0,2004.0
12720,2.0,29.68,-85.37,1978.0,1981.0
12721,34.4,30.836,-85.18,1997.0,2019.0
12722,34.0,30.938,-85.18,2001.0,2004.0
12723,25.9,30.846,-85.6,2011.0,2019.0
12724,11.6,30.417,-86.68,1955.0,2019.0
12725,11.0,30.417,-86.68,2000.0,2004.0
12726,48.0,30.567,-86.31,1982.0,1984.0
12727,12.5,32.017,-81.13,2006.0,2019.0
12728,13.0,32.009,-81.14,1944.0,2005.0
12729,57.0,32.483,-81.73,2006.0,2019.0
12730,57.0,32.482,-81.73,2002.0,2005.0
12731,242.6,32.955,-84.26,2006.0,2019.0
12732,243.0,32.95,-84.26,2002.0,2005.0
12733,207.9,33.017,-85.06,2006.0,2019.0
12734,211.0,33.017,-85.06,2002.0,2005.0
12735,323.4,33.98,-83.96,2006.0,2019.0
12736,323.0,33.978,-83.96,2002.0,2005.0
12737,287.4,33.983,-83.66,2006.0,2019.0
12738,287.0,33.983,-83.66,2002.0,2005.0
12739,71.0,30.967,-83.2,2006.0,2019.0
12740,71.0,30.967,-83.2,1942.0,2005.0
12741,317.0,34.013,-84.59,2006.0,2019.0
12742,317.0,34.013,-84.59,2002.0,2005.0
12743,12.5,30.336,-81.51,1996.0,2019.0
12744,3.4,26.079,-80.16,1996.0,2019.0
12745,9.5,29.183,-81.04,1996.0,2019.0
12746,4.3,27.85,-82.51,1941.0,2019.0
12747,4.0,27.85,-82.5,2000.0,2004.0
12748,73.5,33.967,-80.46,1941.0,2019.0
12749,73.0,33.967,-80.48,2000.0,2004.0
12750,7.6,33.683,-78.93,1942.0,2019.0
12751,8.0,33.683,-78.93,2000.0,2003.0
12752,9.8,33.816,-78.72,1973.0,2019.0
12753,10.0,33.817,-78.71,2000.0,2003.0
12754,8.0,33.22,-79.18,1975.0,1985.0
12755,4.3,32.9,-79.78,2009.0,2019.0
12756,3.7,32.9,-79.78,2008.0,2018.0
12757,12.2,33.317,-79.31,2009.0,2019.0
12758,11.9,33.312,-79.32,2010.0,2018.0
12759,68.0,33.85,-80.48,1970.0,1988.0
12760,8.5,27.651,-80.42,2010.0,2019.0
12761,12.0,27.65,-80.41,1996.0,2010.0
12762,44.5,28.062,-81.75,2005.0,2019.0
12763,3.1,28.483,-80.56,1950.0,2019.0
12764,3.0,28.468,-80.56,2002.0,2018.0
12765,3.0,28.617,-80.7,1978.0,1993.0
12766,3.1,28.617,-80.68,2006.0,2019.0
12767,3.0,28.615,-80.69,1993.0,2005.0
12768,2.4,28.233,-80.6,1945.0,2019.0
12769,3.0,28.233,-80.6,2000.0,2004.0
12770,20.0,27.65,-81.33,1943.0,1993.0
12771,20.0,27.65,-81.33,2018.0,2019.0
12772,1.0,24.633,-82.91,1975.0,1987.0
12773,1.0,24.72,-81.12,1975.0,1984.0
12774,10.0,30.117,-91.55,1985.0,1985.0
12775,324.6,35.393,-86.08,1943.0,1969.0
12776,11.0,53.167,0.16,1943.0,1946.0
12777,52.0,52.457,1.16,1944.0,2019.0
12778,4.0,53.8,-0.75,1941.0,1945.0
12779,21.0,53.381,-0.68,1943.0,1957.0
