,record#,T_HMP,PRT,RH,SURF_TEMP,SUB_TEMP,PRECIP_CODE,PRECIP,PRECIP_24,WS_AVG,WDIR,WS_MAX,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,SR50,PRESS
2019-04-22 22:00:00,211,0.226,-204.600,99.300,2.600,6.310,0,0.000,0.950,0.730,93.600,1.888,0,0,0.000,0,0,0.000,314.917,316.833,315.935,319.564,319.564,317.807,0,1.819,645.230
2019-04-22 23:00:00,212,0.243,-214.300,94.800,2.670,6.050,0,0.000,0.950,0.564,59.170,1.999,0,0,0.000,0,0,0.000,312.400,314.890,313.774,320.217,321.294,320.626,0,1.819,645.449
2019-04-23 00:00:00,213,-0.005,-206.700,93.300,2.540,5.880,0,0.000,0.950,0.796,73.750,2.110,14,14,1.767,1,1,0.100,303.537,312.456,310.271,319.263,320.554,319.854,0,1.819,645.959
2019-04-23 01:00:00,214,-0.345,-216.900,85.500,2.580,5.690,0,0.000,0.950,0.502,30.490,1.333,244,244,70.900,30,30,8.283,254.564,303.314,262.332,320.988,320.988,314.872,0,1.818,646.630
2019-04-23 02:00:00,215,2.731,-207.500,73.800,6.090,5.600,0,0.000,0.950,0.305,15.020,1.055,532,532,377.867,69,69,47.517,258.492,260.846,259.005,355.354,356.000,338.071,0,1.820,646.855
2019-04-23 03:00:00,216,4.637,-219.400,76.860,9.250,5.650,0,0.000,0.950,1.573,129.100,3.221,750,775,603.467,124,126,97.683,251.226,260.589,254.670,382.325,382.325,367.600,0,1.819,647.727
2019-04-23 04:00:00,217,5.389,-220.300,68.640,11.400,5.910,0,0.000,0.950,1.956,138.800,3.554,926,940,858.300,180,182,157.367,256.807,262.254,255.070,426.652,427.079,403.381,0,1.818,648.030
2019-04-23 05:00:00,218,7.622,-220.300,63.740,9.240,6.240,0,0.000,0.950,2.601,136.100,5.720,1093,1093,1008.683,218,218,199.717,267.545,267.545,261.454,469.210,469.210,448.494,0,1.820,647.914
2019-04-23 06:00:00,219,8.080,-221.600,65.420,9.050,6.550,0,0.000,0.950,3.341,136.300,5.609,1204,1207,1138.483,244,244,229.200,278.512,278.512,268.961,497.430,497.430,479.189,0,1.819,648.145
2019-04-23 07:00:00,220,8.530,-212.800,70.750,14.920,6.880,0,0.000,0.950,3.473,138.200,6.831,1272,1453,1188.050,259,298,240.950,292.048,300.195,283.272,524.777,537.519,504.664,0,1.818,648.032
2019-04-23 08:00:00,221,8.460,-200.400,67.660,18.260,7.400,0,0.000,0.950,3.549,137.500,5.720,993,1489,1151.367,201,306,234.867,301.216,303.196,292.475,503.881,547.311,511.291,0,1.816,647.720
2019-04-23 09:00:00,222,7.951,-203.200,71.910,18.000,8.110,0,0.000,0.950,3.136,141.200,5.498,488,1196,760.900,94,245,151.817,307.876,316.107,307.873,435.888,509.981,470.383,0,1.818,647.715
2019-04-23 10:00:00,223,6.660,-212.400,78.550,15.370,8.870,0,0.000,0.950,2.197,134.100,4.554,168,480,286.000,30,92,52.950,316.247,317.370,311.101,391.947,437.517,409.853,0,1.819,647.642
2019-04-23 11:00:00,224,5.309,-210.200,90.200,13.260,9.370,0,0.000,0.950,1.032,133.500,2.443,55,166,116.617,10,30,20.700,319.305,321.087,318.438,369.940,392.786,381.622,0,1.818,647.760
2019-04-23 12:00:00,225,4.870,-212.200,98.300,11.760,9.580,0,0.000,0.000,0.779,134.000,1.944,77,113,69.617,15,20,12.167,320.403,338.074,326.534,360.258,369.545,364.390,0,1.818,647.792
2019-04-23 13:00:00,226,4.229,-213.800,95.500,10.330,9.630,0,0.000,0.000,0.647,124.700,1.833,-1,66,15.567,0,13,2.950,280.610,334.524,320.465,344.108,361.531,353.829,0,1.818,648.377
2019-04-23 14:00:00,227,3.839,-206.600,98.700,8.660,9.530,0,0.000,0.000,0.302,48.820,1.444,-1,0,-1.217,0,0,0.000,286.046,318.772,276.425,334.100,343.633,337.413,0,1.819,648.670
2019-04-23 15:00:00,228,3.117,-215.500,99.200,7.530,9.310,0,0.000,0.000,0.495,57.290,1.610,-1,0,-0.900,0,0,0.000,299.647,319.759,294.776,328.927,336.400,331.581,0,1.819,649.033
2019-04-23 16:00:00,229,2.904,-210.900,99.500,7.210,9.040,0,0.000,0.000,0.488,81.300,1.555,0,0,-0.050,0,0,0.000,327.519,329.506,327.808,334.791,335.305,334.382,0,1.819,649.564
2019-04-23 17:00:00,230,2.742,-217.400,93.200,6.710,8.770,0,0.000,0.000,0.795,51.300,2.777,-1,0,-0.283,0,0,0.000,272.310,327.497,314.899,328.147,337.498,335.135,0,1.819,649.684
2019-04-23 18:00:00,231,2.095,-215.000,92.700,5.420,8.480,0,0.000,0.000,0.912,58.770,2.888,-1,-1,-1.350,0,0,0.000,243.764,277.982,251.393,316.342,328.635,320.923,0,1.819,649.391
2019-04-23 19:00:00,232,1.453,-216.700,91.700,4.390,8.180,0,0.000,0.000,0.673,42.770,1.777,-1,-1,-1.100,0,0,0.000,243.162,245.000,243.234,312.451,316.506,314.196,0,1.819,648.831
2019-04-23 20:00:00,233,1.270,-214.000,93.300,3.550,7.840,0,0.000,0.000,0.638,48.120,1.055,-1,-1,-1.633,0,0,0.000,241.490,242.187,240.410,309.650,312.334,310.488,0,1.819,648.212
2019-04-23 21:00:00,234,1.077,-212.700,96.900,3.350,7.520,0,0.000,0.000,0.555,77.360,1.166,0,0,-0.650,0,0,0.000,316.322,318.900,275.147,322.698,322.698,313.935,0,1.818,648.293
2019-04-23 22:00:00,235,1.642,-211.400,88.500,3.620,7.160,0,0.000,0.000,1.018,64.030,2.721,-1,0,-0.700,0,0,0.000,310.280,319.285,316.221,324.319,325.213,324.392,0,1.819,648.443
2019-04-23 23:00:00,236,0.995,-208.600,64.630,2.780,6.900,0,0.000,0.000,1.267,39.700,2.388,-2,-1,-1.783,0,0,0.000,231.219,309.578,242.238,307.385,324.368,311.704,0,1.817,648.198
2019-04-24 00:00:00,237,2.835,-216.300,52.830,2.230,6.630,0,0.000,0.000,1.420,29.050,2.221,8,8,-0.367,1,1,0.317,232.078,233.194,231.383,307.669,307.938,306.919,0,1.820,648.437
2019-04-24 01:00:00,238,3.636,-215.300,51.800,2.350,6.370,0,0.000,0.000,0.815,34.980,1.833,249,249,50.950,39,39,7.583,233.826,234.051,232.688,319.140,319.140,309.513,0,1.821,648.959
2019-04-24 02:00:00,239,4.332,-212.400,74.090,6.090,6.180,0,0.000,0.000,0.925,107.800,2.166,494,494,376.150,85,85,61.750,240.338,240.338,235.470,359.713,359.713,338.903,0,1.821,649.381
2019-04-24 03:00:00,240,5.942,-207.100,59.690,9.820,6.120,0,0.000,0.000,1.688,123.500,2.943,724,724,615.183,136,136,111.700,250.834,250.893,245.649,406.602,407.074,381.401,0,1.820,649.978
2019-04-24 04:00:00,241,8.160,-203.200,52.470,12.510,6.350,0,0.000,0.000,1.573,121.900,3.998,911,911,823.433,177,177,157.650,260.190,260.317,254.066,463.817,463.871,432.856,0,1.819,650.104
2019-04-24 05:00:00,242,10.100,-203.300,54.690,10.080,6.710,0,0.000,0.000,2.004,134.000,3.832,1036,1036,981.100,204,204,192.383,262.386,267.000,261.736,490.296,498.296,481.635,0,1.818,650.065
2019-04-24 06:00:00,243,10.710,-200.500,62.830,9.740,7.040,0,0.000,0.000,3.324,136.100,5.387,1098,1118,1082.033,221,225,215.750,269.335,271.082,267.044,507.403,508.024,500.426,0,1.820,649.958
2019-04-24 07:00:00,244,10.790,-201.700,60.310,15.220,7.320,0,0.000,0.000,3.610,137.100,5.553,1109,1128,1117.483,227,229,226.517,273.239,274.781,271.648,516.123,520.025,510.625,0,1.816,649.652
2019-04-24 08:00:00,245,11.460,-224.500,60.580,19.170,7.850,0,0.000,0.000,3.713,140.200,6.386,1109,1174,1113.283,233,245,230.500,291.989,301.345,284.283,523.843,538.447,521.308,0,1.818,649.241
2019-04-24 09:00:00,246,11.430,-215.300,59.740,20.880,8.620,0,0.000,0.000,3.305,137.600,6.997,978,1256,998.000,211,267,209.783,306.210,318.530,303.044,497.430,549.304,516.757,0,1.815,649.046
2019-04-24 10:00:00,247,10.810,-202.400,69.610,20.290,9.470,0,0.000,0.000,3.377,139.300,6.164,548,1117,699.833,118,241,148.667,307.761,313.863,300.803,442.646,523.835,475.818,0,1.819,648.747
2019-04-24 11:00:00,248,8.790,-214.900,79.550,17.130,10.240,0,0.000,0.000,2.479,141.300,5.165,103,583,239.650,19,128,49.100,267.501,302.180,280.331,376.680,433.117,404.325,0,1.820,648.744
2019-04-24 12:00:00,249,7.125,-208.400,93.500,14.230,10.690,0,0.000,0.000,1.435,111.200,2.777,18,105,55.750,3,19,10.167,290.343,318.838,290.950,361.525,379.298,371.164,0,1.819,649.235
2019-04-24 13:00:00,250,6.028,-211.900,96.800,12.410,10.850,0,0.000,0.000,0.376,137.800,1.610,-1,16,6.567,0,3,1.067,292.791,337.747,307.389,353.825,366.567,360.402,0,1.818,649.595
2019-04-24 14:00:00,251,5.636,-206.900,87.400,10.570,10.780,0,0.000,0.000,0.658,43.230,2.443,-2,-1,-1.600,0,0,0.000,249.519,308.035,258.827,337.285,355.292,343.461,0,1.818,649.757
2019-04-24 15:00:00,252,5.104,-215.500,99.200,9.440,10.540,0,0.000,0.000,0.400,65.790,1.777,0,0,-1.217,0,0,0.000,337.769,338.044,287.458,347.298,347.298,339.697,0,1.818,650.436
2019-04-24 16:00:00,253,4.999,-209.100,86.900,9.090,10.230,0,0.000,0.000,0.848,59.520,2.166,-1,0,-0.650,0,0,0.000,331.088,337.753,333.497,348.925,349.841,348.788,0,1.818,650.732
2019-04-24 17:00:00,254,5.623,-213.900,79.410,8.660,9.940,0,0.000,0.000,0.363,70.070,1.333,0,0,-0.417,0,0,0.000,320.193,331.153,326.811,346.015,349.754,348.308,0,1.819,650.507
2019-04-24 18:00:00,255,5.023,-217.600,78.790,7.510,9.650,0,0.000,0.000,1.467,69.730,2.832,-2,0,-1.183,0,0,0.000,241.117,318.560,269.390,324.829,345.887,334.244,0,1.819,650.226
2019-04-24 19:00:00,256,3.761,-213.900,80.400,6.270,9.360,0,0.000,0.000,1.071,14.380,1.722,-2,-1,-1.733,0,0,0.000,239.609,241.488,240.136,319.003,324.636,321.444,0,1.819,649.716
2019-04-24 20:00:00,257,3.904,-206.600,68.440,5.390,9.000,0,0.000,0.000,0.886,26.160,1.666,-2,-1,-1.067,0,0,0.000,238.742,240.535,239.726,315.040,319.279,317.739,0,1.819,649.216
2019-04-24 21:00:00,258,3.352,-206.200,67.810,4.600,8.680,0,0.000,0.000,1.013,29.030,1.499,-1,-1,-1.067,0,0,0.000,237.938,239.626,238.612,312.922,315.442,314.225,0,1.820,648.662
2019-04-24 22:00:00,259,3.142,-203.200,67.200,3.890,8.300,0,0.000,0.000,1.200,38.050,1.888,-1,-1,-1.000,0,0,0.000,235.653,237.701,236.784,310.582,312.801,311.632,0,1.820,648.224
2019-04-24 23:00:00,260,2.645,-215.900,65.220,3.230,7.920,0,0.000,0.000,0.919,53.610,1.610,-1,-1,-1.133,0,0,0.000,233.402,236.108,234.271,307.577,310.812,308.683,0,1.819,648.385
2019-04-25 00:00:00,261,2.842,-209.000,61.720,2.740,7.570,0,0.000,0.000,1.106,36.620,2.277,9,9,1.283,1,1,0.250,233.773,234.650,233.787,307.392,308.045,307.211,0,1.821,648.782
2019-04-25 01:00:00,262,2.927,-212.600,56.150,2.900,7.230,0,0.000,0.000,1.150,24.170,1.944,246,246,51.933,42,42,8.050,237.825,237.847,234.434,323.870,323.870,310.407,0,1.821,649.498
2019-04-25 02:00:00,263,6.392,-199.600,41.960,7.110,7.010,0,0.000,0.000,0.558,13.060,1.444,495,495,371.633,91,91,65.933,249.373,249.373,243.260,374.280,374.280,348.054,0,1.820,649.623
2019-04-25 03:00:00,264,8.890,-215.000,50.470,10.730,6.900,0,0.000,0.000,1.501,130.200,3.276,724,724,615.433,142,142,117.300,255.017,255.762,251.117,419.959,419.959,394.968,0,1.821,650.020
2019-04-25 04:00:00,265,9.470,-219.100,56.280,12.900,7.110,0,0.000,0.000,2.427,135.800,4.887,923,923,826.050,187,187,165.117,262.652,264.944,259.815,454.074,456.695,438.666,0,1.818,650.195
2019-04-25 05:00:00,266,10.320,-224.100,52.700,11.200,7.450,0,0.000,0.000,3.296,136.200,6.386,1065,1074,1011.250,218,220,206.683,275.279,276.919,271.848,498.365,498.365,475.263,0,1.816,650.361
2019-04-25 06:00:00,267,11.420,-202.700,49.300,11.140,7.790,0,0.000,0.000,3.207,138.100,6.109,1133,1144,1106.900,233,235,227.833,277.383,283.277,277.600,515.109,536.188,511.373,0,1.816,649.974
2019-04-25 07:00:00,268,10.950,-212.600,70.050,15.360,8.120,0,0.000,0.000,3.534,136.800,6.997,557,1374,983.783,112,289,202.033,317.170,329.957,298.227,451.971,542.742,507.400,0,1.818,650.018
2019-04-25 08:00:00,269,10.640,-230.500,50.300,18.420,8.590,0,0.000,0.000,3.442,138.700,6.997,684,1199,965.167,140,251,201.300,309.342,318.250,303.334,488.443,536.810,501.214,0,1.820,649.428
2019-04-25 09:00:00,270,9.890,-219.000,69.580,17.750,9.190,0,0.000,0.000,3.461,136.100,7.108,180,1032,569.350,35,223,116.833,312.991,329.301,314.769,392.957,497.637,457.297,0,1.820,649.268
2019-04-25 10:00:00,271,6.964,-218.200,66.830,15.550,9.780,0,0.000,0.000,2.649,124.200,6.886,329,489,278.533,68,106,55.817,292.645,327.983,310.098,410.669,417.511,401.202,0,1.821,648.782
2019-04-25 11:00:00,272,7.736,-216.000,69.100,14.190,10.190,0,0.000,0.000,1.778,121.700,4.165,115,436,193.850,22,93,38.950,278.927,289.845,282.313,371.429,422.006,390.006,0,1.820,648.435
2019-04-25 12:00:00,273,6.362,-213.500,82.600,12.240,10.410,0,0.000,0.000,1.207,125.500,2.499,45,112,72.217,9,21,13.833,276.600,283.183,275.705,356.165,371.455,363.149,0,1.819,648.756
2019-04-25 13:00:00,274,5.613,-205.800,89.800,10.850,10.420,0,0.000,0.000,0.606,129.500,2.833,-1,46,13.317,0,9,2.567,296.254,319.100,302.656,350.507,356.524,354.746,0,1.819,648.985
2019-04-25 14:00:00,275,4.941,-214.000,98.500,9.300,10.310,0,0.000,0.000,0.190,94.300,1.000,0,0,-1.683,0,0,0.000,336.215,336.215,265.798,344.965,350.169,339.233,0,1.819,649.290
2019-04-25 15:00:00,276,4.575,-209.900,95.500,8.960,10.070,0,0.000,0.000,0.540,131.800,1.777,0,0,-0.033,0,0,0.000,331.049,337.489,335.399,349.406,349.624,346.228,0,1.818,649.858
2019-04-25 16:00:00,277,4.900,-205.900,93.500,8.520,9.850,0,0.000,0.000,0.200,129.700,0.944,-1,0,-0.833,0,0,0.000,275.887,331.062,315.543,338.083,349.974,346.411,0,1.818,649.846
2019-04-25 17:00:00,278,4.821,-217.100,76.720,7.760,9.580,0,0.000,0.000,0.775,26.420,1.555,-1,-1,-1.000,0,0,0.000,282.125,306.427,292.439,335.018,340.640,338.299,0,1.818,649.292
2019-04-25 18:00:00,279,5.836,-217.000,69.360,6.810,9.340,0,0.000,0.000,1.260,43.650,3.054,-2,-1,-1.333,0,0,0.000,245.431,282.553,255.810,323.572,335.036,328.726,0,1.820,648.919
2019-04-25 19:00:00,280,3.696,-209.000,90.300,5.760,9.050,0,0.000,0.000,0.584,99.400,2.055,-1,-1,-1.467,0,0,0.000,251.110,252.282,245.736,319.824,323.695,321.008,0,1.819,648.521
2019-04-25 20:00:00,281,2.795,-211.800,82.900,4.990,8.770,0,0.000,0.000,0.921,8.710,1.833,-2,-1,-1.417,0,0,0.000,241.774,249.025,242.359,315.897,319.750,316.866,0,1.820,647.821
2019-04-25 21:00:00,282,3.381,-211.900,75.270,4.370,8.450,0,0.000,0.000,1.165,30.630,1.944,-2,-2,-2.000,0,0,0.000,241.066,242.031,241.291,313.724,315.889,314.718,0,1.820,647.215
2019-04-25 22:00:00,283,3.011,-216.000,82.100,3.770,8.120,0,0.000,0.000,0.818,51.510,1.833,-1,-1,-1.600,0,0,0.000,238.640,241.855,239.933,310.674,313.716,312.032,0,1.819,647.261
2019-04-25 23:00:00,284,2.306,-214.800,76.830,3.230,7.770,0,0.000,0.000,1.082,25.280,1.777,-1,-1,-1.000,0,0,0.000,237.752,239.156,237.738,309.684,310.441,309.564,0,1.820,647.171
2019-04-26 00:00:00,285,3.037,-222.800,73.690,2.860,7.480,0,0.000,0.000,1.163,17.140,2.055,10,10,1.400,1,1,0.217,236.948,238.849,237.686,309.011,310.108,309.313,0,1.820,647.425
2019-04-26 01:00:00,286,3.052,-215.000,67.910,3.100,7.200,0,0.000,0.000,1.075,21.660,1.777,248,248,51.517,41,41,7.550,241.586,241.586,238.306,325.734,325.734,312.319,0,1.820,648.176
2019-04-26 02:00:00,287,5.772,-212.500,57.770,7.080,6.980,0,0.000,0.000,0.686,17.920,1.666,496,496,375.850,91,91,66.250,251.719,251.719,246.700,371.191,371.191,348.878,0,1.821,648.194
2019-04-26 03:00:00,288,8.550,-216.200,58.120,10.890,6.930,0,0.000,0.000,1.450,129.500,3.499,728,728,617.117,143,143,118.050,258.911,258.911,255.734,420.175,420.175,397.812,0,1.820,648.486
2019-04-26 04:00:00,289,8.990,-201.400,58.570,12.980,7.170,0,0.000,0.000,2.722,137.100,4.887,923,923,827.233,188,188,165.700,266.764,266.764,260.907,458.211,458.211,437.992,0,1.817,648.894
2019-04-26 05:00:00,290,10.040,-200.400,61.170,11.160,7.550,0,0.000,0.000,3.052,132.400,5.165,1065,1066,1001.783,219,219,205.000,274.050,277.685,271.114,500.243,506.673,480.798,0,1.819,648.735
2019-04-26 06:00:00,291,11.180,-226.100,63.250,11.460,7.890,0,0.000,0.000,3.423,136.000,6.553,1173,1192,1132.100,242,246,233.100,287.551,292.948,285.394,526.920,530.539,518.111,0,1.817,648.547
2019-04-26 07:00:00,292,10.910,-195.300,60.060,15.600,8.230,0,0.000,0.000,3.940,136.200,7.330,1130,1449,1034.967,234,305,212.017,317.354,321.881,301.612,521.237,538.094,510.190,0,1.817,648.419
2019-04-26 08:00:00,293,10.340,-200.600,62.080,17.680,8.720,0,0.000,0.000,3.369,134.000,5.720,533,1497,853.067,108,315,175.567,314.202,332.435,322.856,472.541,576.800,497.423,0,1.817,648.140
2019-04-26 09:00:00,294,9.890,-200.800,66.900,17.330,9.340,0,0.000,0.000,3.030,134.300,6.220,412,1306,564.183,83,278,114.783,328.790,341.324,329.329,436.828,510.992,458.710,0,1.817,647.818
2019-04-26 10:00:00,295,9.570,-206.300,71.370,17.000,9.930,0,0.000,0.000,2.678,135.500,5.553,320,938,410.750,65,204,85.200,297.017,333.129,317.530,418.859,468.860,432.308,0,1.817,647.481
2019-04-26 11:00:00,296,8.950,-207.400,73.970,15.430,10.420,0,0.000,0.000,2.319,138.700,4.498,137,756,251.250,28,173,51.750,290.895,322.991,303.693,381.620,458.057,406.356,0,1.819,647.201
2019-04-26 12:00:00,297,7.825,-218.900,86.100,13.430,10.700,0,0.000,0.000,1.507,128.000,3.610,24,153,72.267,4,31,14.117,319.103,324.372,301.617,369.024,385.084,374.276,0,1.820,647.105
2019-04-26 13:00:00,298,6.919,-205.900,95.400,12.010,10.790,0,0.000,0.000,0.491,136.100,1.777,-1,23,5.917,0,4,0.817,315.887,332.003,321.790,359.822,368.345,363.917,0,1.818,647.427
2019-04-26 14:00:00,299,6.639,-219.400,95.500,11.160,10.750,0,0.000,0.000,0.211,139.300,1.222,0,0,-0.217,0,0,0.000,338.771,345.946,337.900,360.997,363.164,361.580,0,1.817,648.094
2019-04-26 15:00:00,300,6.517,-215.700,98.500,10.530,10.610,0,0.000,0.000,0.367,143.000,1.610,0,0,-0.050,0,0,0.000,342.503,346.489,342.492,359.149,361.216,360.007,0,1.818,648.550
2019-04-26 16:00:00,301,6.440,-208.100,97.000,9.830,10.420,0,0.000,0.000,0.143,132.800,1.055,-1,0,-0.483,0,0,0.000,287.769,344.913,320.390,345.568,359.615,354.150,0,1.818,648.551
2019-04-26 17:00:00,302,5.902,-212.000,90.000,8.790,10.220,0,0.000,0.000,0.548,39.220,1.777,-2,-1,-1.150,0,0,0.000,254.974,295.284,279.443,333.594,345.285,340.857,0,1.819,648.584
2019-04-26 18:00:00,303,5.363,-213.100,85.700,8.000,9.980,0,0.000,0.000,0.466,18.840,1.499,-1,-1,-1.267,0,0,0.000,327.734,327.734,291.093,343.063,343.063,337.611,0,1.818,648.299
2019-04-26 19:00:00,304,5.117,-212.700,80.400,7.680,9.740,0,0.000,0.000,0.836,7.239,1.888,-1,0,-0.267,0,0,0.000,280.582,331.828,314.716,333.052,344.705,341.606,0,1.819,647.605
2019-04-26 20:00:00,305,4.833,-209.200,82.200,7.140,9.450,0,0.000,0.000,0.987,35.140,2.277,0,0,-0.600,0,0,0.000,308.005,326.525,301.957,338.529,340.414,336.384,0,1.819,647.110
2019-04-26 21:00:00,306,5.133,-208.500,78.530,6.860,9.200,0,0.000,0.000,1.628,57.600,2.999,0,0,-0.150,0,0,0.000,309.687,321.518,309.958,337.654,339.422,338.034,0,1.819,646.643
2019-04-26 22:00:00,307,4.988,-207.000,76.170,6.350,8.960,0,0.000,0.000,1.614,58.870,3.165,-1,0,-0.883,0,0,0.000,303.914,310.300,290.547,332.179,337.458,333.038,0,1.819,646.518
2019-04-26 23:00:00,308,4.528,-209.500,76.930,6.150,8.720,0,0.000,0.000,0.179,34.710,1.055,0,0,-0.233,0,0,0.000,318.415,319.049,310.687,336.471,336.471,334.622,0,1.819,646.790
2019-04-27 00:00:00,309,5.090,-215.800,70.400,6.060,8.510,0,0.000,0.000,0.392,69.130,1.610,7,7,1.283,0,0,0.000,303.861,320.707,315.901,335.385,337.529,336.673,0,1.819,647.035
2019-04-27 01:00:00,310,4.886,-209.400,64.770,6.050,8.300,0,0.000,0.000,1.551,59.530,4.942,255,255,65.800,46,46,11.517,248.298,309.157,265.162,340.211,340.211,331.993,0,1.819,647.332
2019-04-27 02:00:00,311,6.200,-211.200,68.940,9.350,8.180,0,0.000,0.000,0.788,37.100,2.166,502,502,383.717,94,94,70.433,252.512,258.191,251.448,382.846,382.846,362.146,0,1.819,647.671
2019-04-27 03:00:00,312,8.140,-210.400,66.350,12.940,8.190,0,0.000,0.000,1.337,128.300,3.499,780,780,641.567,157,157,126.083,276.837,277.061,265.078,439.963,441.178,412.164,0,1.819,647.951
2019-04-27 04:00:00,313,9.210,-217.600,68.090,14.650,8.430,0,0.000,0.000,2.786,137.300,5.276,1122,1190,763.067,233,249,154.233,309.778,320.389,298.601,459.477,482.083,449.510,0,1.817,648.153
2019-04-27 05:00:00,314,9.600,-220.800,67.970,14.080,8.830,0,0.000,0.000,3.061,136.100,6.275,541,1278,600.483,107,267,120.717,302.709,328.247,317.265,431.146,508.147,442.546,0,1.818,647.903
2019-04-27 06:00:00,315,10.930,-199.800,61.570,14.360,9.220,0,0.000,0.000,3.454,141.300,6.608,1214,1348,1060.700,253,283,219.183,298.393,309.142,298.305,527.033,537.272,501.093,0,1.818,647.407
2019-04-27 07:00:00,316,11.700,-238.100,63.600,18.790,9.640,0,0.000,0.000,3.469,122.800,6.442,1187,1254,1160.150,250,262,241.683,305.529,308.906,295.920,546.918,546.918,532.500,0,1.816,647.180
2019-04-27 08:00:00,317,11.200,-223.500,68.830,20.190,10.190,0,0.000,0.000,3.560,139.400,6.775,1075,1245,878.283,232,265,184.683,302.133,319.128,304.692,519.897,548.894,503.820,0,1.817,646.538
2019-04-27 09:00:00,318,10.210,-218.700,71.260,19.680,10.820,0,0.000,0.000,3.183,132.700,5.498,418,1130,587.067,85,248,124.167,310.394,321.279,301.484,446.526,505.844,456.361,0,1.818,645.954
2019-04-27 10:00:00,319,9.800,-226.900,71.710,19.470,11.430,0,0.000,0.000,2.988,139.700,6.053,641,924,535.200,145,208,116.900,298.004,306.858,290.395,460.644,466.478,439.358,0,1.817,645.841
2019-04-27 11:00:00,320,8.740,-207.900,83.600,16.710,11.860,0,0.000,0.000,2.697,134.700,4.554,112,655,195.400,22,148,38.833,318.625,318.625,289.100,382.391,454.200,396.352,0,1.818,645.796
2019-04-27 12:00:00,321,7.299,-210.800,93.600,14.730,12.090,0,0.000,0.000,1.967,135.500,3.610,27,141,67.883,5,28,13.067,312.100,343.607,332.522,369.341,385.415,378.332,0,1.818,645.977
2019-04-27 13:00:00,322,6.771,-212.100,96.800,13.260,12.110,0,0.000,0.000,0.972,126.100,2.388,0,25,7.917,0,5,1.483,341.755,344.478,336.800,365.105,371.103,367.298,0,1.819,646.470
2019-04-27 14:00:00,323,6.636,-215.200,95.200,12.180,11.970,0,0.000,0.000,0.177,123.500,1.166,-1,0,-0.883,0,0,0.000,332.916,341.832,327.474,359.120,365.084,360.861,0,1.818,646.824
2019-04-27 15:00:00,324,6.360,-210.900,99.000,11.250,11.760,0,0.000,0.000,0.361,123.800,2.221,0,0,-0.750,0,0,0.000,343.731,345.119,322.718,357.029,359.849,355.356,0,1.818,647.289
2019-04-27 16:00:00,325,6.180,-210.800,98.300,10.740,11.500,0,0.000,0.000,0.548,132.700,1.333,0,0,0.000,0,0,0.000,333.190,344.388,341.347,355.942,358.174,357.301,0,1.817,647.462
2019-04-27 17:00:00,326,6.228,-211.000,99.300,10.280,11.210,0,0.000,0.000,0.496,140.000,1.888,0,0,0.000,0,0,0.000,343.784,345.023,341.760,354.807,356.663,355.615,0,1.818,647.449
2019-04-27 18:00:00,327,5.964,-210.300,99.600,9.850,10.950,0,0.000,0.000,0.388,135.600,1.666,0,0,0.000,0,0,0.000,343.241,344.280,343.702,352.879,355.011,353.897,0,1.818,646.932
2019-04-27 19:00:00,328,5.844,-209.700,99.500,9.470,10.700,0,0.000,0.000,0.287,109.400,1.944,-1,0,-0.017,0,0,0.000,318.032,343.753,341.190,346.631,353.096,352.182,0,1.818,646.232
2019-04-27 20:00:00,329,5.636,-203.500,99.800,9.080,10.480,0,0.000,0.000,0.633,135.900,1.888,0,0,-0.117,0,0,0.000,342.175,342.771,340.323,349.486,351.174,349.999,0,1.818,645.967
2019-04-27 21:00:00,330,5.436,-214.400,99.800,8.720,10.260,0,0.070,0.070,0.701,140.500,1.666,0,0,0.000,0,0,0.000,340.488,342.319,341.613,346.964,349.709,348.517,0,1.819,645.594
