,LAPSE,LW_IN_AVG,PRESS,REF_WS,REF_Z,RH,RH_err,SW_IN_AVG,SW_OUT_AVG,SW_err,T_109,T_HMP,T_err,WS_AVG
2019-05-27 02:00:00,-0.006878,112.932256,337.019873,3.361000,7945.000000,17.987720,53.512068,679.358497,543.486798,101.521789,-27.924590,-27.924590,3.610134,3.707620
2019-05-27 03:00:00,-0.006875,125.255694,337.150579,3.153000,7945.000000,33.621199,99.530192,897.089684,717.671747,148.083047,-27.451875,-27.451875,3.460051,3.564539
2019-05-27 04:00:00,-0.006863,122.480885,337.263970,3.788000,7945.000000,27.632059,73.241807,1075.141354,860.113083,167.218777,-26.621015,-26.621015,3.450582,4.164860
2019-05-27 05:00:00,-0.006857,127.520324,337.263723,4.541000,7945.000000,33.187227,61.520265,1195.657347,956.525878,185.489372,-26.115585,-26.115585,3.314754,5.017151
2019-05-27 06:00:00,-0.006849,134.204419,337.351855,3.684000,7945.000000,39.904998,47.020166,1252.485016,1001.988013,171.967011,-25.208345,-25.208345,3.197487,4.050654
2019-05-27 07:00:00,-0.006841,146.265788,337.206556,4.782000,7945.000000,54.174972,50.156134,1240.999541,992.799633,127.837296,-24.381105,-24.381105,3.249311,5.259944
2019-05-27 08:00:00,-0.006829,149.403754,337.108274,5.858000,7945.000000,61.894665,45.624470,1160.189394,928.151515,103.158826,-22.760245,-22.760245,3.229302,6.534552
2019-05-27 09:00:00,-0.006824,158.683248,336.952224,6.029000,7945.000000,64.752434,32.340910,1011.732855,809.386284,114.006322,-21.685720,-21.685720,3.013128,6.721212
2019-05-27 10:00:00,-0.006817,195.789536,336.875205,5.773000,7945.000000,82.941374,13.800181,799.156153,639.324923,176.941674,-22.179385,-22.179385,2.902399,6.441900
2019-05-27 11:00:00,-0.006824,194.017993,336.847233,5.378000,7945.000000,81.591864,11.014911,548.541013,438.832811,137.002113,-21.815720,-21.815720,2.785430,5.976979
2019-05-27 12:00:00,-0.006844,167.468732,336.895554,4.588000,7945.000000,71.308317,27.647484,280.393352,224.314681,76.709933,-23.403820,-23.403820,2.831139,5.046856
2019-05-27 13:00:00,-0.006863,146.512287,337.067193,3.649000,7945.000000,53.009641,58.304752,0.513917,0.411134,0.144384,-23.831015,-23.831015,2.877230,4.013260
2019-05-27 14:00:00,-0.006875,130.464880,337.067249,5.367000,7945.000000,33.741559,77.827410,0.000000,0.000000,0.000000,-24.821875,-24.821875,2.855449,5.903953
2019-05-27 15:00:00,-0.006865,113.724345,337.407937,5.632000,7945.000000,11.503547,81.739431,0.000000,0.000000,0.000000,-25.072825,-25.072825,2.734031,6.200556
2019-05-27 16:00:00,-0.006846,123.871216,337.440590,3.456000,7945.000000,26.854784,72.912107,0.000000,0.000000,0.000000,-25.615630,-25.615630,2.687178,3.798951
2019-05-27 17:00:00,-0.006815,155.062609,337.352565,6.940000,8430.000000,69.356876,28.702880,0.000000,0.000000,0.000000,-25.542300,-25.542300,2.536019,7.225076
2019-05-27 18:00:00,-0.006774,149.510743,337.246291,8.970000,8430.000000,62.166565,67.798685,0.000000,0.000000,0.000000,-25.695080,-25.695080,2.397733,9.339353
2019-05-27 19:00:00,-0.006729,140.520855,336.909039,6.695000,8430.000000,50.745559,47.377035,0.000000,0.000000,0.000000,-26.026180,-26.026180,2.315090,6.971592
2019-05-27 20:00:00,-0.006693,130.335366,336.490411,5.703000,8430.000000,37.534795,57.609959,0.000000,0.000000,0.000000,-26.301060,-26.301060,2.209684,5.939244
2019-05-27 21:00:00,-0.006675,123.593880,336.287756,6.933000,7945.000000,27.852957,54.688969,0.000000,0.000000,0.000000,-26.130875,-26.130875,2.113673,7.624029
2019-05-27 22:00:00,-0.006664,113.562047,336.102981,7.552000,7945.000000,14.891895,37.971472,0.000000,0.000000,0.000000,-26.420920,-26.420920,2.043598,8.472881
2019-05-27 23:00:00,-0.006663,118.359101,336.033756,6.258000,7945.000000,25.222112,64.416210,0.000000,0.000000,0.000000,-27.850015,-27.850015,1.944466,6.942581
2019-05-28 00:00:00,-0.006668,101.844779,335.922288,8.360000,7945.000000,3.408616,37.913864,168.413921,134.731137,47.423983,-28.154540,-28.154540,1.884068,9.596912
2019-05-28 01:00:00,-0.006680,102.998614,336.147710,9.150000,7945.000000,4.912337,86.198198,450.320785,360.256628,127.757842,-28.125400,-28.125400,2.005649,10.532126
2019-05-28 02:00:00,-0.006677,105.667401,336.481671,9.330000,7945.000000,8.714710,81.038508,720.222568,576.178055,192.399237,-28.182685,-28.182685,2.167849,10.499259
2019-05-28 03:00:00,-0.006675,112.358946,336.517828,9.120000,7945.000000,16.618624,85.016161,959.409264,767.527411,238.124290,-27.700875,-27.700875,2.305450,10.258486
2019-05-28 04:00:00,-0.006680,123.605684,336.440184,9.530000,7945.000000,29.580557,107.298334,1145.538955,916.431164,280.216391,-26.775400,-26.775400,2.402023,10.943657
2019-05-28 05:00:00,-0.006688,128.152835,336.621307,9.070000,7945.000000,32.868903,108.687019,1268.089067,1014.471254,305.570234,-25.672640,-25.672640,2.513012,10.248030
2019-05-28 06:00:00,-0.006699,135.292520,336.774774,8.960000,7945.000000,40.649940,88.269961,1313.362023,1050.689618,337.131403,-24.932595,-24.932595,2.620715,10.243688
2019-05-28 07:00:00,-0.006698,148.730095,336.859695,7.739000,7945.000000,56.102330,58.875813,1290.120013,1032.096010,348.131783,-23.851690,-23.851690,2.565306,8.782386
2019-05-28 08:00:00,-0.006702,195.413956,336.866446,8.140000,7945.000000,83.392173,12.751651,1177.100584,941.680468,382.238241,-22.625310,-22.625310,2.450794,9.239894
2019-05-28 09:00:00,-0.006703,153.480785,336.985968,7.462000,7945.000000,63.852768,36.024546,1009.219546,807.375636,372.499093,-22.786215,-22.786215,2.370318,8.437917
2019-05-28 10:00:00,-0.006705,161.899394,336.873134,7.120000,7945.000000,66.229025,59.575456,795.058595,636.046876,269.475756,-21.658025,-21.658025,2.355957,8.090044
2019-05-28 11:00:00,-0.006714,178.449605,336.653468,8.270000,7945.000000,73.543342,18.496989,548.466672,438.773337,186.984282,-21.316170,-21.316170,2.415908,9.417893
2019-05-28 12:00:00,-0.006708,153.840943,336.581478,7.933000,7945.000000,61.879278,61.504439,278.219286,222.575429,82.852911,-21.270740,-21.270740,2.471450,9.081150
2019-05-28 13:00:00,-0.006703,141.745098,336.498427,8.990000,7945.000000,41.762815,89.133064,2.377389,1.901911,0.698532,-22.126215,-22.126215,2.575252,10.318331
2019-05-28 14:00:00,-0.006700,129.513544,336.683998,8.500000,7945.000000,31.221587,76.153655,0.000000,0.000000,0.000000,-24.373500,-24.373500,2.629631,9.648803
2019-05-28 15:00:00,-0.006707,125.541300,336.673884,8.590000,7945.000000,28.265347,90.283930,0.000000,0.000000,0.000000,-25.289835,-25.289835,2.740046,9.754206
2019-05-28 16:00:00,-0.006720,129.289953,336.852381,7.888000,7945.000000,34.047141,84.554260,0.000000,0.000000,0.000000,-25.531600,-25.531600,2.788215,8.955459
2019-05-28 17:00:00,-0.006734,129.409001,336.826632,6.823000,7945.000000,35.048106,71.999961,0.000000,0.000000,0.000000,-25.844270,-25.844270,2.916065,7.673316
2019-05-28 18:00:00,-0.006756,133.926160,336.465079,6.842000,7945.000000,44.233713,56.369863,0.000000,0.000000,0.000000,-26.974180,-26.974180,3.041144,7.737728
2019-05-28 19:00:00,-0.006779,134.283398,335.985227,7.018000,7945.000000,45.120316,66.123440,0.000000,0.000000,0.000000,-27.124995,-27.124995,3.089021,7.934878
2019-05-28 20:00:00,-0.006792,147.399425,335.869060,8.110000,7945.000000,62.129710,49.785707,0.000000,0.000000,0.000000,-26.766760,-26.766760,3.106614,9.125584
2019-05-28 21:00:00,-0.006809,141.236837,335.409221,8.830000,7945.000000,55.944485,49.773388,0.000000,0.000000,0.000000,-27.622145,-27.622145,3.078935,9.966794
2019-05-28 22:00:00,-0.006820,113.346359,335.230628,8.440000,7945.000000,19.303141,42.836598,0.000000,0.000000,0.000000,-28.212100,-28.212100,2.939076,9.520140
2019-05-28 23:00:00,-0.006819,99.578971,335.358059,9.260000,7945.000000,1.025182,49.265328,0.000000,0.000000,0.000000,-28.431195,-28.431195,2.900638,10.425616
2019-05-29 00:00:00,-0.006804,98.269836,335.660732,7.859000,7945.000000,0.000000,51.807748,166.777458,133.421967,49.035756,-28.727620,-28.727620,2.833467,8.884981
2019-05-29 01:00:00,-0.006798,99.882165,335.756591,7.363000,7945.000000,2.502847,64.434185,443.131370,354.505096,130.078036,-28.842190,-28.842190,2.669237,8.340800
2019-05-29 02:00:00,-0.006796,101.963080,336.034131,8.530000,7945.000000,4.675196,67.035184,703.235412,562.588330,211.392821,-28.580380,-28.580380,2.555903,9.592175
2019-05-29 03:00:00,-0.006799,112.385336,336.105787,8.910000,7945.000000,18.353690,94.517933,929.997641,743.998113,286.003878,-28.353095,-28.353095,2.440943,10.074687
2019-05-29 04:00:00,-0.006799,125.841143,336.191928,8.550000,7945.000000,33.611110,103.700049,1107.614112,886.091289,350.738786,-27.143095,-27.143095,2.340108,9.569223
2019-05-29 05:00:00,-0.006794,131.901518,336.218835,8.570000,7945.000000,39.032712,89.581975,1227.915873,982.332699,393.604115,-26.058570,-26.058570,2.240170,9.835978
2019-05-29 06:00:00,-0.006789,135.356995,336.341982,7.867000,7945.000000,42.359071,83.149378,1279.578602,1023.662881,414.500371,-25.534045,-25.534045,2.205553,8.934678
2019-05-29 07:00:00,-0.006796,156.154854,336.532720,7.717000,7945.000000,68.079778,27.982473,1253.008890,1002.407112,417.771191,-24.930380,-24.930380,2.176785,8.725135
2019-05-29 08:00:00,-0.006798,175.846031,336.669324,7.132000,7945.000000,75.657405,14.500081,1155.952512,924.762009,485.431679,-23.692190,-23.692190,2.138037,8.042346
2019-05-29 09:00:00,-0.006797,199.435283,336.509042,6.729000,7945.000000,85.422306,27.372646,985.746156,788.596925,480.415852,-22.721285,-22.721285,2.084311,7.608448
2019-05-29 10:00:00,-0.006801,169.993118,336.339238,7.249000,7945.000000,70.931145,36.814323,779.005590,623.204472,340.052903,-22.284905,-22.284905,2.143043,8.213709
2019-05-29 11:00:00,-0.006795,167.886808,336.371781,5.969000,7945.000000,68.298007,38.636438,535.078547,428.062837,220.219409,-21.129475,-21.129475,2.162287,6.593271
2019-05-29 12:00:00,-0.006781,154.894405,336.391708,6.568000,7945.000000,63.081657,32.343493,270.495619,216.396495,115.040811,-21.766805,-21.766805,2.157092,7.432150
2019-05-29 13:00:00,-0.006763,184.801003,336.501998,6.689000,7945.000000,79.417594,19.041070,4.010214,3.208172,1.715301,-23.360515,-23.360515,1.997158,7.447473
2019-05-29 14:00:00,-0.006738,164.476680,336.685895,6.697000,7945.000000,77.675318,8.174044,0.000000,0.000000,0.000000,-23.857890,-23.857890,1.881881,7.500568
2019-05-29 15:00:00,-0.006710,161.865918,336.934199,6.116000,7945.000000,77.324309,7.679869,0.000000,0.000000,0.000000,-25.042550,-25.042550,1.761048,6.810751
2019-05-29 16:00:00,-0.006675,163.323600,336.972172,6.277000,7945.000000,78.666019,1.732085,0.000000,0.000000,0.000000,-24.800875,-24.800875,1.694160,7.082255
2019-05-29 17:00:00,-0.006641,160.846425,337.001858,10.250000,8430.000000,76.054721,16.533350,0.000000,0.000000,0.000000,-25.089220,-25.089220,1.645602,10.787995
2019-05-29 18:00:00,-0.006605,150.883419,336.632171,7.267000,8430.000000,63.103069,46.631399,0.000000,0.000000,0.000000,-25.344100,-25.344100,1.559389,7.567998
2019-05-29 19:00:00,-0.006578,150.731159,336.291829,8.990000,8430.000000,63.186883,54.620660,0.000000,0.000000,0.000000,-25.452760,-25.452760,1.517448,9.435869
2019-05-29 20:00:00,-0.006558,150.082437,335.981457,5.184000,7945.000000,62.814898,54.282108,0.000000,0.000000,0.000000,-25.644990,-25.644990,1.523088,5.778209
2019-05-29 21:00:00,-0.006531,151.009458,335.889751,5.959000,7945.000000,64.955218,52.178754,0.000000,0.000000,0.000000,-25.970555,-25.970555,1.547975,6.634114
2019-05-29 22:00:00,-0.006505,150.474128,335.616575,6.162000,7945.000000,64.906344,43.425045,0.000000,0.000000,0.000000,-26.227025,-26.227025,1.619042,6.918259
2019-05-29 23:00:00,-0.006481,146.424327,335.493871,10.140000,8430.000000,60.146507,46.930393,0.000000,0.000000,0.000000,-26.522020,-26.522020,1.568419,10.647644
2019-05-30 00:00:00,-0.006478,140.698597,335.448263,9.600000,8430.000000,55.073115,35.516011,161.226444,128.981155,68.687047,-27.570760,-27.570760,1.640954,10.003495
2019-05-30 01:00:00,-0.006473,124.694721,335.751397,7.312000,8430.000000,34.230706,30.704378,425.525966,340.420773,180.380603,-27.978660,-27.978660,1.711323,7.619914
2019-05-30 02:00:00,-0.006454,127.767325,335.933756,4.129000,7945.000000,35.424226,23.826422,679.419831,543.535865,269.983963,-26.830870,-26.830870,1.765697,4.547188
2019-05-30 03:00:00,-0.006426,125.184562,335.984458,4.857000,7945.000000,31.080033,38.784879,905.531840,724.425472,333.178097,-26.525530,-26.525530,1.891685,5.396480
2019-05-30 04:00:00,-0.006388,141.406285,336.296984,5.261000,7945.000000,51.650377,60.763498,1090.225335,872.180268,346.985955,-25.911140,-25.911140,1.943911,5.895831
2019-05-30 05:00:00,-0.006354,141.015705,336.382484,5.161000,7945.000000,60.820968,42.806795,1211.710930,969.368744,359.590153,-24.840370,-24.840370,1.917074,5.778904
2019-05-30 06:00:00,-0.006334,153.607696,336.298286,6.435000,7945.000000,64.494222,36.755740,1264.041964,1011.233571,359.382381,-23.202270,-23.202270,1.858134,7.258875
2019-05-30 07:00:00,-0.006309,206.771775,336.543238,5.603000,7945.000000,87.594723,21.799131,1210.319754,968.255803,515.629290,-21.809645,-21.809645,1.792294,6.260923
2019-05-30 08:00:00,-0.006272,200.975381,336.496909,5.165000,7945.000000,84.843481,22.611673,1120.311577,896.249261,375.218524,-21.796160,-21.796160,1.787768,5.850064
2019-05-30 09:00:00,-0.006246,184.117337,336.412387,6.239000,7945.000000,76.551605,11.624128,1000.970249,800.776199,193.104774,-21.552630,-21.552630,1.869631,7.058871
2019-05-30 10:00:00,-0.006215,210.088698,336.394954,5.448000,7945.000000,87.925192,24.581139,815.445175,652.356140,183.596459,-20.944575,-20.944575,1.839130,6.081339
2019-05-30 11:00:00,-0.006189,171.991475,336.328014,5.510000,7945.000000,69.948750,37.890047,563.116061,450.492849,123.127163,-20.931045,-20.931045,1.755887,6.158486
2019-05-30 12:00:00,-0.006182,164.206669,336.246783,6.222000,7945.000000,66.255987,42.235707,286.993503,229.594803,62.353629,-20.914710,-20.914710,1.747265,6.995276
2019-05-30 13:00:00,-0.006183,149.327992,336.597105,6.401000,7945.000000,61.487381,42.832082,6.021855,4.817484,1.256700,-22.495615,-22.495615,1.817108,7.210564
2019-05-30 14:00:00,-0.006180,151.086109,337.015156,5.094000,7945.000000,58.039327,52.180657,0.000000,0.000000,0.000000,-23.382900,-23.382900,1.877950,5.713409
2019-05-30 15:00:00,-0.006170,150.877010,337.270192,3.440000,7945.000000,58.416117,52.486291,0.000000,0.000000,0.000000,-23.623850,-23.623850,1.950808,3.806618
2019-05-30 16:00:00,-0.006169,146.714190,337.267910,2.154000,3810.000000,61.461317,51.505782,0.000000,0.000000,0.000000,-26.868760,-26.868760,2.034887,1.707150
2019-05-30 17:00:00,-0.006170,158.657497,337.135320,4.217000,7945.000000,70.955177,41.297650,0.000000,0.000000,0.000000,-24.313850,-24.313850,2.135609,4.773235
2019-05-30 18:00:00,-0.006165,159.633425,336.984787,8.430000,8430.000000,72.196986,20.035063,0.000000,0.000000,0.000000,-24.279300,-24.279300,2.163550,8.784271
2019-05-30 19:00:00,-0.006149,164.038500,336.825320,15.240000,8430.000000,75.879586,15.755984,0.000000,0.000000,0.000000,-23.422580,-23.422580,2.130644,16.180818
2019-05-30 20:00:00,-0.006137,186.846966,336.648008,15.450000,8430.000000,80.015356,4.983986,0.000000,0.000000,0.000000,-23.097540,-23.097540,2.015279,16.597040
2019-05-30 21:00:00,-0.006122,167.834468,336.506512,15.190000,8430.000000,79.746359,14.228362,0.000000,0.000000,0.000000,-22.941240,-22.941240,1.894617,16.461597
2019-05-30 22:00:00,-0.006103,193.728327,336.523825,16.320000,8430.000000,82.875281,5.671219,0.000000,0.000000,0.000000,-22.823260,-22.823260,1.808004,17.514119
2019-05-30 23:00:00,-0.006085,188.139731,336.623312,13.910000,8430.000000,81.109801,8.566005,0.000000,0.000000,0.000000,-23.445700,-23.445700,1.771724,14.838436
2019-05-31 00:00:00,-0.006077,136.388962,336.625044,12.350000,8430.000000,60.231231,17.329904,172.986304,138.389043,36.196234,-26.012340,-26.012340,1.694684,13.197831
2019-05-31 01:00:00,-0.006059,138.088765,336.888680,9.030000,8430.000000,47.812474,72.999475,451.153450,360.922760,90.771135,-26.174780,-26.174780,1.655188,9.518422
2019-05-31 02:00:00,-0.006063,143.236242,337.187535,4.127000,7945.000000,63.734241,44.166424,710.873770,568.699016,157.587909,-26.217015,-26.217015,1.577263,4.549661
2019-05-31 03:00:00,-0.006075,180.449991,337.250084,4.757000,7945.000000,80.466312,6.801034,933.140812,746.512650,245.813386,-25.617875,-25.617875,1.417379,5.360826
2019-05-31 04:00:00,-0.006098,167.113562,337.380715,4.607000,7945.000000,73.950822,12.889019,1107.634669,886.107735,316.309625,-25.448690,-25.448690,1.325921,5.172107
2019-05-31 05:00:00,-0.006104,178.135761,337.436793,5.334000,7945.000000,77.993965,16.110438,1217.749072,974.199258,282.864636,-24.604120,-24.604120,1.337778,5.978502
2019-05-31 06:00:00,-0.006102,172.599709,337.404931,6.274000,8430.000000,76.365770,14.508723,1209.703633,967.762906,328.891849,-25.322840,-25.322840,1.374514,6.539502
2019-05-31 07:00:00,-0.006128,194.511063,337.347478,4.725000,7945.000000,84.196507,9.889258,1214.284950,971.427960,152.799438,-23.505840,-23.505840,1.440962,5.265430
2019-05-31 08:00:00,-0.006143,198.378386,337.425220,3.588000,3810.000000,82.156232,13.322945,1108.799405,887.039524,189.314217,-20.770720,-20.770720,1.462996,3.526315
2019-05-31 09:00:00,-0.006114,196.931526,337.440157,3.075000,7945.000000,80.844481,8.574911,964.082439,771.265951,135.602475,-20.333170,-20.333170,1.510984,3.388136
2019-05-31 10:00:00,-0.006095,187.720401,337.468737,2.976000,7945.000000,77.312290,8.909080,754.812930,603.850344,65.942663,-20.895975,-20.895975,1.531625,3.278235
2019-05-31 11:00:00,-0.006093,190.396565,337.245218,3.045000,7945.000000,78.728680,9.495414,508.864880,407.091904,43.043370,-21.004165,-21.004165,1.499799,3.354691
2019-05-31 12:00:00,-0.006101,177.891909,337.196341,2.498000,8430.000000,78.669204,19.664778,257.850930,206.280744,20.591159,-25.182420,-25.182420,1.425266,2.603654
2019-05-31 13:00:00,-0.006107,196.507811,337.478396,2.009000,7945.000000,84.162375,18.944811,6.894638,5.515711,0.640930,-22.806835,-22.806835,1.329400,2.214083
2019-05-31 14:00:00,-0.006132,157.189890,337.626034,3.087000,8430.000000,75.898718,18.379033,0.000000,0.000000,0.000000,-26.905440,-26.905440,1.298886,3.218321
2019-05-31 15:00:00,-0.006168,153.645509,337.846685,2.514000,7945.000000,70.773476,48.987574,0.000000,0.000000,0.000000,-26.802040,-26.802040,1.261689,2.769604
2019-05-31 16:00:00,-0.006193,152.408753,338.063810,6.590000,7945.000000,69.773738,52.956213,0.000000,0.000000,0.000000,-27.064665,-27.064665,1.275084,7.261586
2019-05-31 17:00:00,-0.006222,152.409375,337.651815,7.614000,7945.000000,70.264910,45.128151,0.000000,0.000000,0.000000,-27.250910,-27.250910,1.302868,8.390563
2019-05-31 18:00:00,-0.006265,151.795748,337.281897,8.030000,7945.000000,71.489521,43.139304,0.000000,0.000000,0.000000,-28.039825,-28.039825,1.420028,8.850867
2019-05-31 19:00:00,-0.006311,150.920186,336.952639,6.634000,7945.000000,71.386217,48.371779,0.000000,0.000000,0.000000,-28.461455,-28.461455,1.562668,7.311262
2019-05-31 20:00:00,-0.006348,149.562983,336.617714,4.228000,7945.000000,70.003179,50.280866,0.000000,0.000000,0.000000,-28.644940,-28.644940,1.709194,4.660622
2019-05-31 21:00:00,-0.006382,150.447432,336.375255,2.655000,8430.000000,71.589739,49.336667,0.000000,0.000000,0.000000,-28.790440,-28.790440,1.821865,2.767620
2019-05-31 22:00:00,-0.006413,150.744958,336.528983,5.906000,8430.000000,70.918222,47.087721,0.000000,0.000000,0.000000,-28.373460,-28.373460,1.940945,6.155756
2019-05-31 23:00:00,-0.006446,151.273296,336.532417,5.938000,8430.000000,72.221337,37.646495,0.000000,0.000000,0.000000,-28.597320,-28.597320,2.049512,6.327609
2019-06-01 00:00:00,-0.006471,167.748675,336.759786,5.850000,8430.000000,78.456513,16.162669,157.028002,125.622401,15.588260,-28.607820,-28.607820,2.148874,6.306500
2019-06-01 01:00:00,-0.006496,164.926405,337.158725,4.631000,8430.000000,76.432486,16.065772,412.052263,329.641810,42.774943,-28.078320,-28.078320,2.174404,5.014520
2019-06-01 02:00:00,-0.006503,176.292253,337.697272,1.133000,8430.000000,78.443413,19.681859,643.999821,515.199857,65.099187,-25.571260,-25.571260,2.148745,1.180180
2019-06-01 03:00:00,-0.006501,183.078222,338.054269,1.644000,8430.000000,80.236209,17.385824,825.218838,660.175071,65.342276,-24.540420,-24.540420,2.130844,1.712176
2019-06-01 04:00:00,-0.006499,195.015352,338.120593,2.547000,3810.000000,82.202589,7.573195,934.137162,747.309730,106.673360,-21.914960,-21.914960,2.048490,2.017407
2019-06-01 05:00:00,-0.006495,194.747662,338.214124,3.581000,3810.000000,81.180651,14.382036,954.603497,763.682798,199.544239,-21.284800,-21.284800,1.878553,1.331209
2019-06-01 06:00:00,-0.006489,202.913930,338.196238,3.500000,3810.000000,84.098425,11.839327,952.295450,761.836360,243.572806,-20.634560,-20.634560,1.774214,1.549127
2019-06-01 07:00:00,-0.006443,206.953679,338.289309,3.422000,3810.000000,85.913600,19.034834,946.100505,756.880404,267.542229,-20.572720,-20.572720,1.558114,1.959150
2019-06-01 08:00:00,-0.006420,202.088937,337.857461,3.539000,8430.000000,85.666133,22.709924,900.723204,720.578563,263.623515,-22.006400,-22.006400,1.567242,3.684765
2019-06-01 09:00:00,-0.006434,201.854295,337.698506,3.003000,8430.000000,86.872051,22.545683,788.984869,631.187895,362.772303,-22.942280,-22.942280,1.536679,3.127083
2019-06-01 10:00:00,-0.006439,207.861448,337.610413,2.800000,8430.000000,89.370252,26.700993,627.746428,502.197142,317.196318,-22.704380,-22.704380,1.572561,2.915559
2019-06-01 11:00:00,-0.006430,213.373659,337.625996,1.874000,7945.000000,89.279384,27.883295,455.050700,364.040560,236.091552,-20.809150,-20.809150,1.490523,2.061492
2019-06-01 12:00:00,-0.006413,198.316364,337.768784,1.463000,7945.000000,84.842270,24.528349,237.653389,190.122711,128.165932,-22.683765,-22.683765,1.257267,1.608940
2019-06-01 13:00:00,-0.006406,187.240912,337.780231,1.552000,7945.000000,80.938550,12.674861,7.750779,6.200623,4.264062,-23.627430,-23.627430,1.173030,1.707599
2019-06-01 14:00:00,-0.006387,160.940111,337.764757,2.511000,8430.000000,78.100384,1.279443,0.000000,0.000000,0.000000,-25.802540,-25.802540,1.093389,2.616184
2019-06-01 15:00:00,-0.006370,160.576032,338.021324,2.349000,8430.000000,78.304385,7.432038,0.000000,0.000000,0.000000,-26.065400,-26.065400,1.102446,2.447576
2019-06-01 16:00:00,-0.006353,161.538567,338.108821,3.280000,7945.000000,78.106984,6.774712,0.000000,0.000000,0.000000,-25.499465,-25.499465,1.171336,3.610141
2019-06-01 17:00:00,-0.006336,185.539171,338.032409,3.365000,7945.000000,82.425662,10.864216,0.000000,0.000000,0.000000,-25.294080,-25.294080,1.255452,3.704439
2019-06-01 18:00:00,-0.006307,184.391486,337.653048,2.699000,7945.000000,81.522086,6.574298,0.000000,0.000000,0.000000,-25.027835,-25.027835,1.383154,2.972553
2019-06-01 19:00:00,-0.006287,182.784309,337.383228,2.517000,7945.000000,82.069120,7.961268,0.000000,0.000000,0.000000,-25.989735,-25.989735,1.489263,2.771800
2019-06-01 20:00:00,-0.006268,162.641313,337.107094,4.472000,7945.000000,79.248445,8.576960,0.000000,0.000000,0.000000,-25.362540,-25.362540,1.596445,4.954885
2019-06-01 21:00:00,-0.006252,163.083243,337.070685,6.808000,7945.000000,79.841362,10.805780,0.000000,0.000000,0.000000,-25.358060,-25.358060,1.718331,7.698271
2019-06-01 22:00:00,-0.006244,160.857646,337.167982,5.321000,7945.000000,76.209339,33.793429,0.000000,0.000000,0.000000,-25.140820,-25.140820,1.759298,5.906359
2019-06-01 23:00:00,-0.006217,189.232284,337.478565,9.690000,8430.000000,82.228637,9.785804,0.000000,0.000000,0.000000,-23.881140,-23.881140,1.856070,10.168595
2019-06-02 00:00:00,-0.006179,190.730959,337.403419,13.000000,8430.000000,81.758967,16.610384,144.732009,115.785607,78.432544,-23.035180,-23.035180,1.885920,13.720348
2019-06-02 01:00:00,-0.006144,196.080720,337.812013,12.790000,8430.000000,83.882080,7.168894,368.913820,295.131056,192.238743,-22.750480,-22.750480,1.905724,13.480916
2019-06-02 02:00:00,-0.006118,201.014916,337.982717,11.390000,8430.000000,86.206514,18.670233,576.691850,461.353480,259.947501,-22.749560,-22.749560,1.895027,12.179201
2019-06-02 03:00:00,-0.006103,205.752585,338.162476,11.570000,8430.000000,88.836701,29.712792,752.914462,602.331569,301.723281,-23.033260,-23.033260,1.894904,12.357202
2019-06-02 04:00:00,-0.006098,203.257743,338.397246,9.710000,8430.000000,88.479355,30.943426,901.695550,721.356440,382.816621,-23.621160,-23.621160,1.877695,10.587044
2019-06-02 05:00:00,-0.006109,200.682205,338.395485,7.198000,8430.000000,87.493563,30.957593,1059.665651,847.732520,524.385529,-23.785780,-23.785780,1.842015,7.702763
2019-06-02 06:00:00,-0.006116,192.824021,338.349749,6.494000,8430.000000,83.945909,8.546797,1186.505262,949.204209,474.344189,-23.898720,-23.898720,1.709653,6.767055
2019-06-02 07:00:00,-0.006133,198.141156,338.395236,5.139000,8430.000000,85.545760,24.022139,1169.236380,935.389104,461.739746,-23.245860,-23.245860,1.624691,5.354352
2019-06-02 08:00:00,-0.006156,196.193992,338.155846,5.663000,8430.000000,84.864192,14.361504,1108.614947,886.891957,339.563748,-23.415520,-23.415520,1.357200,5.900243
2019-06-02 09:00:00,-0.006179,196.892869,338.047372,5.204000,8430.000000,84.705284,22.398438,942.100300,753.680240,291.308593,-23.065180,-23.065180,1.154818,5.421491
2019-06-02 10:00:00,-0.006185,205.295590,337.827674,5.143000,8430.000000,88.305691,24.837232,748.841918,599.073534,228.323115,-22.807700,-22.807700,0.997486,5.357662
2019-06-02 11:00:00,-0.006185,197.292812,337.694663,6.826000,8430.000000,84.533595,16.204560,507.740507,406.192405,153.730724,-22.807700,-22.807700,1.000618,7.288004
2019-06-02 12:00:00,-0.006154,197.006384,337.712737,5.661000,8430.000000,84.408367,13.892244,259.893154,207.914523,81.825926,-22.814680,-22.814680,1.185162,6.011157
2019-06-02 13:00:00,-0.006112,192.952179,337.787287,4.551000,8430.000000,82.514740,9.719180,9.647571,7.718057,2.984419,-22.827040,-22.827040,1.279675,4.842619
2019-06-02 14:00:00,-0.006082,192.742822,337.979884,4.120000,8430.000000,83.124658,14.057991,0.000000,0.000000,0.000000,-23.334440,-23.334440,1.325662,4.448346
2019-06-02 15:00:00,-0.006064,193.119865,338.131498,4.220000,7945.000000,83.307222,14.747192,0.000000,0.000000,0.000000,-23.337920,-23.337920,1.399742,4.648160
2019-06-02 16:00:00,-0.006059,194.500356,338.025922,5.064000,7945.000000,84.465620,17.554498,0.000000,0.000000,0.000000,-23.703395,-23.703395,1.449025,5.687881
