,record#,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,PRESS
2019-09-21 00:00:00,2538.000,-21.482,-21.770,74.433,5.265,2.851,244.400,5.098,2.654,111.200,-0.530,-0.530,0.000,3.737,3.737,0.000,149.083,150.496,149.010,199.202,204.247,202.105,-54.386,382.160
2019-09-21 01:00:00,2539.000,-22.100,-22.580,67.762,5.298,3.337,212.400,5.464,3.327,138.700,31.291,31.364,25.566,34.340,34.340,20.652,143.934,148.561,177.888,201.220,201.428,198.927,-60.335,382.410
2019-09-21 02:00:00,2540.000,-21.612,-21.550,69.302,5.864,3.889,202.100,6.098,3.933,150.200,543.848,543.848,289.407,275.303,275.303,145.005,136.651,145.092,141.785,209.271,209.271,202.403,195.925,382.710
2019-09-21 03:00:00,2541.000,-21.153,-20.370,63.575,7.797,5.089,209.500,8.160,5.262,142.600,724.452,725.147,661.000,442.222,442.222,373.931,136.471,136.471,134.841,225.547,225.573,219.230,193.154,382.970
2019-09-21 04:00:00,2542.000,-20.405,-19.750,78.905,17.590,7.570,235.100,17.630,7.808,117.400,775.370,833.348,703.046,620.036,652.291,507.879,150.838,163.916,147.988,238.770,241.094,234.083,67.402,382.840
2019-09-21 05:00:00,2543.000,-18.973,-18.670,81.422,18.690,10.990,245.000,19.160,11.270,107.400,657.598,1125.480,791.029,505.948,825.770,597.662,219.883,228.337,175.812,246.595,249.572,243.094,124.938,382.820
2019-09-21 06:00:00,2544.000,-18.163,-17.620,82.100,14.890,7.486,252.800,15.130,7.704,99.900,739.948,1441.632,827.484,600.835,977.798,639.908,241.076,243.255,233.867,256.765,259.113,252.478,123.423,382.780
2019-09-21 07:00:00,2545.000,-17.478,-16.830,81.950,11.960,7.546,264.000,12.030,7.689,89.100,1227.047,1493.844,932.426,761.443,1028.677,714.256,167.258,246.404,235.282,252.256,261.925,257.021,380.606,382.720
2019-09-21 08:00:00,2546.000,-17.283,-16.120,81.750,11.600,7.200,253.400,11.760,7.388,99.300,1030.775,1471.093,919.634,701.307,1023.768,709.141,195.578,240.779,183.458,254.254,261.052,256.124,270.792,382.390
2019-09-21 09:00:00,2547.000,-16.520,-15.790,82.500,12.830,8.820,260.600,13.060,9.070,92.500,1115.572,1146.696,789.595,740.236,828.246,642.826,194.474,250.541,223.052,257.725,263.537,258.684,312.085,382.130
2019-09-21 10:00:00,2548.000,-16.163,-15.100,83.483,12.460,7.664,245.900,12.660,7.818,106.800,207.887,851.106,680.958,516.749,808.844,550.081,170.152,245.595,211.401,252.734,262.431,257.137,-391.444,382.180
2019-09-21 11:00:00,2549.000,-16.522,-15.560,82.433,15.960,7.611,246.800,16.090,7.825,105.900,49.155,596.728,439.279,248.057,567.611,354.851,139.006,238.288,186.725,237.359,255.702,246.400,-297.255,382.170
2019-09-21 12:00:00,2550.000,-16.967,-17.310,46.778,15.030,9.100,258.800,15.360,9.360,94.100,15.929,123.967,183.734,24.636,245.856,148.421,140.710,140.774,160.892,225.285,237.940,231.895,-93.282,382.510
2019-09-21 13:00:00,2551.000,-18.087,-18.680,53.650,13.130,7.680,249.500,13.530,7.886,103.300,-4.250,18.610,0.000,0.449,33.863,0.000,144.296,189.803,154.200,219.370,228.440,224.236,-79.772,382.970
2019-09-21 14:00:00,2552.000,-18.527,-19.080,34.582,14.260,6.985,254.000,14.290,7.171,98.500,-3.942,-2.547,0.000,0.109,1.515,0.000,153.545,162.405,154.300,219.240,221.023,219.482,-69.745,383.200
2019-09-21 15:00:00,2553.000,-18.552,-18.960,39.372,12.630,6.910,235.600,12.590,7.100,116.600,-3.442,-2.785,0.000,1.062,1.651,0.000,154.688,155.051,150.509,220.190,220.339,218.531,-70.006,383.450
2019-09-21 16:00:00,2554.000,-18.133,-18.580,44.083,11.430,6.743,254.800,11.530,6.947,97.600,-0.484,-0.484,0.000,0.365,0.765,0.000,221.066,221.903,178.669,230.576,230.576,223.191,-10.360,383.500
2019-09-21 17:00:00,2555.000,-18.082,-17.940,79.347,10.760,6.974,241.100,11.130,7.151,111.300,-0.999,-0.160,0.000,0.081,0.657,0.000,217.580,231.571,216.578,237.111,237.111,235.153,-20.611,383.320
2019-09-21 18:00:00,2556.000,-18.103,-18.230,76.420,10.660,6.456,240.600,11.000,6.636,111.700,-3.229,-0.981,0.000,0.517,1.023,0.000,161.291,204.891,183.427,225.062,236.585,230.434,-67.517,383.130
2019-09-21 19:00:00,2557.000,-18.638,-18.870,65.945,8.400,5.440,211.600,8.700,5.608,140.400,-3.509,-2.189,0.000,0.163,1.407,0.000,155.904,185.615,163.913,220.823,224.540,222.138,-68.591,382.750
2019-09-21 20:00:00,2558.000,-18.555,-18.640,71.277,8.960,5.721,223.000,9.260,5.876,129.100,-2.643,-0.593,0.000,0.308,1.055,0.000,171.977,215.042,195.335,226.413,231.902,226.983,-57.387,382.550
2019-09-21 21:00:00,2559.000,-18.640,-19.180,48.650,9.330,6.042,213.600,9.500,6.287,138.400,-3.667,-2.860,0.000,1.025,1.156,0.000,140.667,163.572,143.978,213.541,225.605,216.879,-77.565,382.170
2019-09-21 22:00:00,2560.000,-19.155,-19.460,47.965,10.600,6.665,225.200,10.860,6.880,127.200,-4.415,-3.032,0.000,-0.176,1.910,0.000,143.671,144.908,141.531,213.301,216.762,214.399,-73.870,382.160
2019-09-21 23:00:00,2561.000,-19.208,-19.440,62.210,9.600,6.312,216.500,9.900,6.534,135.600,-3.142,-2.884,0.000,0.352,1.728,0.000,169.970,169.970,146.442,218.194,218.194,214.919,-51.718,382.140
2019-09-22 00:00:00,2562.000,-19.093,-19.310,52.410,10.660,6.588,243.600,11.060,6.700,108.800,2.416,2.703,0.000,5.048,5.109,0.000,157.435,176.199,160.852,218.896,220.864,219.192,-64.092,382.150
2019-09-22 01:00:00,2563.000,-19.263,-19.330,49.163,10.300,6.408,248.200,10.400,6.483,104.100,83.086,103.455,52.719,65.761,77.406,43.849,168.831,183.241,163.160,225.800,225.816,220.605,-39.644,382.480
2019-09-22 02:00:00,2564.000,-18.768,-18.450,79.347,12.760,5.685,261.100,12.660,5.759,90.500,208.571,676.270,244.600,167.274,382.162,178.753,192.614,214.036,192.049,236.714,237.742,233.171,-2.803,382.840
2019-09-22 03:00:00,2565.000,-17.840,-17.640,73.922,14.060,8.070,245.600,14.030,8.280,107.300,464.805,474.568,351.730,363.849,372.782,277.285,231.199,232.291,222.910,245.542,245.688,241.381,86.613,383.300
2019-09-22 04:00:00,2566.000,-17.187,-16.850,80.255,10.860,6.616,251.700,11.030,6.735,100.200,570.680,607.139,526.116,437.485,458.094,408.469,226.015,237.459,230.976,251.519,252.470,249.661,107.692,383.450
2019-09-22 05:00:00,2567.000,-16.472,-15.930,84.200,10.560,5.354,250.700,10.660,5.399,101.700,1319.162,1329.236,934.837,954.132,1005.318,720.797,220.557,244.848,222.814,270.756,271.182,262.225,314.832,383.500
2019-09-22 06:00:00,2568.000,-15.990,-15.540,83.883,12.000,7.860,243.900,12.500,8.060,108.600,1076.579,1457.449,1083.158,752.043,960.695,740.327,233.753,248.731,214.278,266.672,271.485,264.850,291.617,383.450
2019-09-22 07:00:00,2569.000,-15.047,-13.880,83.933,11.760,6.248,259.500,11.900,6.404,93.100,1093.506,1531.172,1178.960,764.506,1077.901,812.609,228.063,251.422,226.010,276.855,278.641,273.087,280.208,383.370
2019-09-22 08:00:00,2570.000,-14.160,-12.510,85.133,8.500,5.460,248.400,8.760,5.617,104.200,332.297,1352.938,843.240,672.784,1011.488,722.651,175.808,253.787,211.238,268.452,280.740,273.958,-433.130,383.100
2019-09-22 09:00:00,2571.000,-13.465,-12.520,85.833,13.230,7.306,245.400,13.630,7.530,107.100,426.987,773.288,735.791,551.631,700.613,607.153,170.819,244.245,220.151,261.332,270.647,266.315,-215.157,382.870
2019-09-22 10:00:00,2572.000,-15.188,-14.390,83.000,12.730,9.050,252.900,13.160,9.390,99.700,357.608,434.178,467.255,444.083,547.851,385.565,209.888,223.323,211.819,255.671,261.494,256.624,-132.257,383.050
2019-09-22 11:00:00,2573.000,-15.375,-14.480,83.633,10.400,7.145,254.300,10.460,7.368,98.500,446.890,481.709,372.966,407.072,473.300,307.760,238.186,248.417,219.298,260.096,260.096,254.188,17.909,383.310
2019-09-22 12:00:00,2574.000,-14.948,-14.300,86.117,7.697,5.542,251.700,7.730,5.685,100.800,19.794,482.260,222.998,17.413,429.084,201.940,244.114,249.570,241.743,252.600,264.924,259.119,-6.105,383.540
2019-09-22 13:00:00,2575.000,-15.983,-15.940,85.783,7.230,5.087,237.100,7.330,5.209,115.600,-2.519,24.593,0.000,0.088,21.459,0.000,204.698,244.261,217.630,240.337,252.429,246.020,-38.246,383.820
2019-09-22 14:00:00,2576.000,-16.532,-16.490,85.217,7.897,4.768,224.700,8.100,4.869,127.600,-0.925,-0.589,0.000,0.392,0.662,0.000,221.460,232.024,222.225,243.495,244.794,243.354,-23.353,384.200
2019-09-22 15:00:00,2577.000,-16.527,-16.490,84.967,9.100,5.075,227.500,9.430,5.182,125.100,-1.538,-0.918,0.000,0.316,1.057,0.000,214.646,223.117,201.849,241.549,243.702,240.603,-28.757,384.420
2019-09-22 16:00:00,2578.000,-16.378,-16.320,85.167,9.630,5.393,238.300,9.830,5.509,114.200,-0.298,-0.238,0.000,0.213,0.351,0.000,235.399,239.398,230.503,245.525,245.599,244.337,-10.637,384.300
2019-09-22 17:00:00,2579.000,-16.365,-16.320,85.483,9.530,5.727,265.400,9.500,5.845,87.600,-0.481,-0.204,0.000,0.106,0.259,0.000,239.728,242.171,234.995,245.231,246.176,245.312,-6.090,384.010
2019-09-22 18:00:00,2580.000,-16.487,-16.480,85.183,8.660,5.270,251.300,8.730,5.396,101.400,-2.851,-0.174,0.000,-0.009,0.300,0.000,207.959,242.881,232.729,240.540,245.844,244.606,-35.423,383.710
2019-09-22 19:00:00,2581.000,-16.828,-16.790,84.883,10.260,6.192,236.800,10.560,6.399,115.700,-0.291,-0.055,0.000,-0.003,0.769,0.000,242.071,242.553,231.419,244.469,244.505,242.808,-2.685,383.490
2019-09-22 20:00:00,2582.000,-16.740,-16.660,85.117,13.630,8.590,266.300,13.290,8.730,86.900,-0.869,-0.093,0.000,-0.056,0.185,0.000,237.038,243.942,242.240,244.934,245.567,245.039,-8.710,383.250
2019-09-22 21:00:00,2583.000,-16.762,-16.740,84.917,12.360,8.120,270.500,12.430,8.240,82.800,-0.225,-0.160,0.000,0.103,0.174,0.000,243.598,244.484,242.398,244.687,245.607,244.783,-1.416,382.950
2019-09-22 22:00:00,2584.000,-16.912,-16.830,84.800,12.590,6.851,266.300,12.460,6.917,86.700,-0.565,-0.165,0.000,0.079,0.211,0.000,241.401,243.936,243.332,244.349,244.835,244.614,-3.592,382.950
2019-09-22 23:00:00,2585.000,-16.965,-16.920,84.733,14.830,6.506,261.800,15.090,6.626,91.700,-0.196,-0.196,0.000,0.074,0.178,0.000,243.116,243.461,242.113,243.844,244.542,244.059,-0.998,383.040
2019-09-23 00:00:00,2586.000,-17.178,-17.150,84.583,13.130,7.628,243.700,13.630,7.851,109.000,2.519,2.519,0.000,2.550,2.550,0.000,242.438,243.249,241.031,243.248,243.916,243.251,-0.841,383.220
2019-09-23 01:00:00,2587.000,-17.097,-17.000,84.633,12.830,7.999,249.500,13.290,8.170,103.200,59.163,80.046,39.307,50.837,67.430,33.230,243.988,244.713,243.688,244.877,245.620,244.517,7.437,383.370
2019-09-23 02:00:00,2588.000,-17.092,-16.850,84.383,13.460,7.538,246.800,13.990,7.717,105.600,189.681,263.522,145.106,162.729,223.367,123.651,249.347,249.347,245.135,250.768,250.768,246.640,25.531,383.910
2019-09-23 03:00:00,2589.000,-16.548,-16.130,84.750,12.200,6.299,256.400,11.830,6.399,96.700,336.304,491.185,284.494,285.918,401.942,242.348,251.425,251.665,249.588,253.952,254.376,251.644,47.859,384.150
2019-09-23 04:00:00,2590.000,-16.013,-14.980,84.783,8.830,5.462,253.500,8.860,5.565,100.000,581.800,723.540,420.581,496.410,629.778,356.414,196.316,251.306,238.827,255.049,255.184,253.311,26.657,384.350
2019-09-23 05:00:00,2591.000,-15.332,-12.680,84.983,7.264,4.009,224.800,7.697,4.140,127.400,904.522,959.946,767.817,678.387,719.600,617.449,174.747,201.806,174.024,264.479,264.479,258.499,136.402,384.220
2019-09-23 06:00:00,2592.000,-14.063,-11.890,85.483,7.963,4.184,244.000,8.060,4.282,109.100,1204.370,1406.715,1133.080,768.124,869.460,729.050,191.305,197.455,180.133,268.352,271.093,266.265,359.200,384.170
2019-09-23 07:00:00,2593.000,-13.847,-11.690,85.617,8.500,5.105,256.300,8.730,5.165,97.100,829.341,1638.389,992.967,649.041,1177.313,724.855,244.062,255.037,236.468,273.223,276.718,270.040,151.140,383.950
2019-09-23 08:00:00,2594.000,-12.722,-10.630,85.317,7.430,4.986,256.500,7.497,5.084,96.600,895.928,1314.786,881.349,897.006,928.861,726.405,236.397,256.659,228.968,274.986,278.472,274.287,-39.666,383.770
2019-09-23 09:00:00,2595.000,-13.522,-11.300,84.183,10.360,5.707,249.900,10.530,5.810,102.800,835.980,1325.860,852.325,622.347,924.776,670.393,211.800,251.843,218.312,262.492,274.754,270.416,162.942,383.570
2019-09-23 10:00:00,2596.000,-13.838,-12.140,83.433,8.800,5.779,247.800,9.030,5.960,104.900,289.137,814.385,579.671,244.542,711.674,495.865,241.012,243.918,191.792,262.655,268.866,263.564,22.952,383.590
2019-09-23 11:00:00,2597.000,-14.603,-13.340,84.250,6.797,4.506,237.600,7.031,4.620,114.900,208.154,580.467,351.718,313.877,605.828,280.658,199.351,244.068,218.555,256.783,263.106,257.169,-163.154,383.700
2019-09-23 12:00:00,2598.000,-14.580,-13.140,84.720,6.731,3.744,243.200,6.964,3.821,109.400,7.858,246.305,187.154,9.145,324.507,149.342,202.075,226.286,217.660,243.613,256.414,248.214,-42.825,383.860
2019-09-23 13:00:00,2599.000,-16.973,-17.070,84.433,7.197,3.806,245.500,7.264,3.899,107.600,-0.488,5.798,0.000,0.487,7.497,0.000,232.116,232.116,177.677,239.457,242.252,233.097,-8.315,384.100
2019-09-23 14:00:00,2600.000,-17.017,-17.070,84.800,6.431,2.633,218.200,6.331,2.706,135.200,-0.914,0.409,0.000,0.275,0.897,0.000,219.370,234.225,213.586,239.498,241.918,238.300,-21.317,384.430
2019-09-23 15:00:00,2601.000,-17.183,-17.440,83.567,4.565,2.269,211.600,4.831,2.310,139.600,-3.252,-1.265,0.000,-0.021,1.099,0.000,175.450,214.780,178.434,223.927,238.745,228.712,-51.709,384.770
2019-09-23 16:00:00,2602.000,-17.852,-18.110,83.600,5.365,2.867,218.700,5.564,2.937,132.800,-2.747,-2.018,0.000,0.917,1.480,0.000,181.245,181.245,174.284,223.748,226.708,223.601,-46.166,384.850
2019-09-23 17:00:00,2603.000,-17.862,-18.270,83.267,3.632,1.596,202.400,3.765,1.357,147.700,-0.309,-0.309,0.000,1.533,1.533,0.000,197.263,199.517,177.118,222.792,224.872,220.461,-27.371,384.590
2019-09-23 18:00:00,2604.000,-17.723,-18.320,83.600,4.032,1.190,170.000,4.165,0.880,179.800,-1.137,-0.248,0.000,0.301,1.236,0.000,202.212,208.077,186.789,223.815,223.815,220.435,-23.042,384.300
2019-09-23 19:00:00,2605.000,-17.520,-17.970,83.817,2.199,0.806,132.200,1.833,0.375,222.900,-0.475,0.912,0.000,-0.328,0.472,0.000,229.231,232.436,204.383,231.069,231.069,223.184,-1.985,384.070
2019-09-23 20:00:00,2606.000,-17.450,-17.790,83.550,3.665,0.353,161.500,3.599,0.302,189.300,-0.415,1.088,0.000,-0.399,1.268,0.000,236.684,238.005,228.070,227.043,234.142,229.600,9.625,383.850
2019-09-23 21:00:00,2607.000,-17.235,-17.310,85.533,3.798,1.154,107.700,3.798,1.043,252.700,0.325,0.961,0.000,0.241,0.419,0.000,239.853,241.577,239.643,240.755,240.755,235.193,-0.818,383.530
2019-09-23 22:00:00,2608.000,-16.823,-16.780,84.883,3.898,0.986,83.100,3.798,0.818,276.400,-0.078,0.437,0.000,-0.034,0.296,0.000,243.713,243.713,243.021,242.929,243.105,242.371,0.739,383.420
2019-09-23 23:00:00,2609.000,-16.962,-16.890,84.883,5.764,1.054,314.000,5.764,0.988,48.510,-0.010,0.415,0.000,0.103,0.588,0.000,245.246,245.246,244.181,244.651,244.714,243.376,0.481,383.470
2019-09-24 00:00:00,2610.000,-16.980,-16.900,84.900,8.400,2.724,309.800,8.230,2.625,43.570,1.948,1.948,0.000,2.094,2.094,0.000,240.659,245.290,242.838,244.491,244.852,243.621,-3.978,383.630
2019-09-24 01:00:00,2611.000,-16.567,-16.440,85.217,10.530,4.321,279.300,10.900,4.312,73.600,49.867,64.273,37.786,45.005,55.910,33.731,245.737,246.093,244.631,246.321,246.627,245.854,4.277,383.840
2019-09-24 02:00:00,2612.000,-16.438,-16.130,85.000,10.600,5.376,251.800,10.900,5.514,100.500,336.837,359.557,177.386,288.837,301.436,154.677,244.028,247.575,242.705,249.339,249.339,247.468,42.690,384.230
2019-09-24 03:00:00,2613.000,-16.127,-15.390,84.683,10.830,6.423,244.700,11.130,6.566,107.900,451.936,488.561,387.675,390.426,418.209,337.120,243.094,246.500,243.371,252.244,252.244,249.822,52.360,384.510
2019-09-24 04:00:00,2614.000,-15.418,-14.240,84.717,8.660,5.459,242.200,9.130,5.570,110.100,531.990,916.703,555.875,451.553,783.537,463.733,243.082,247.182,230.129,257.759,259.310,253.057,65.761,384.620
2019-09-24 05:00:00,2615.000,-14.902,-13.310,85.000,10.530,5.965,244.900,10.900,6.105,107.400,586.003,1110.705,660.796,511.689,954.688,570.325,248.485,251.912,242.366,256.423,260.854,257.163,66.376,384.520
2019-09-24 06:00:00,2616.000,-14.725,-13.340,84.400,10.130,6.966,253.300,10.160,7.140,99.200,820.308,1064.934,792.011,698.117,864.191,675.724,249.934,251.867,248.563,261.654,261.810,258.228,110.470,384.370
2019-09-24 07:00:00,2617.000,-14.483,-12.780,83.467,11.830,7.302,257.000,11.830,7.469,95.900,1142.921,1547.097,930.069,904.226,1145.631,724.907,246.235,251.585,239.467,261.695,267.185,263.595,223.235,384.220
2019-09-24 08:00:00,2618.000,-15.113,-13.750,83.350,13.860,8.290,256.100,14.330,8.510,96.700,839.059,1468.222,836.203,694.465,1096.679,693.852,250.012,250.012,240.580,260.730,264.699,260.635,133.876,384.000
2019-09-24 09:00:00,2619.000,-15.287,-14.540,84.283,12.300,9.160,261.900,12.360,9.400,91.400,577.043,866.700,633.345,506.217,734.766,537.873,245.008,250.943,246.884,256.743,260.394,256.824,59.091,383.870
2019-09-24 10:00:00,2620.000,-15.000,-13.860,84.300,14.130,8.630,258.500,14.660,8.810,94.300,313.500,1318.578,647.283,609.353,1000.486,572.285,190.784,247.029,222.460,259.457,263.449,258.886,-364.526,383.850
2019-09-24 11:00:00,2621.000,-15.283,-14.560,84.517,15.990,7.697,244.800,16.190,7.934,107.800,310.747,476.365,404.426,265.987,650.231,347.809,245.520,248.370,217.315,256.689,260.217,254.991,33.592,384.030
2019-09-24 12:00:00,2622.000,-15.315,-14.720,85.150,9.630,5.426,241.100,10.030,5.599,111.300,7.088,424.219,145.153,7.359,428.821,135.216,227.194,246.875,227.207,245.719,258.955,251.245,-18.795,384.290
2019-09-24 13:00:00,2623.000,-16.335,-16.360,85.133,8.060,4.199,242.000,8.160,4.282,110.800,-3.586,8.851,0.000,-0.205,8.263,0.000,192.218,243.237,221.862,237.006,247.871,243.113,-48.169,384.580
2019-09-24 14:00:00,2624.000,-16.845,-16.860,84.867,5.598,2.877,219.800,5.798,2.914,132.700,-0.941,-0.164,0.000,0.421,0.739,0.000,228.998,237.325,224.602,242.366,242.553,241.178,-14.731,384.920
2019-09-24 15:00:00,2625.000,-16.632,-16.680,85.117,5.698,2.914,215.500,5.631,2.935,135.700,-1.261,0.175,0.000,0.237,0.473,0.000,225.011,243.457,233.952,242.660,245.019,243.478,-19.148,385.190
2019-09-24 16:00:00,2626.000,-16.672,-16.700,84.950,5.664,2.192,225.600,5.498,2.243,128.100,-0.901,-0.296,0.000,0.160,0.522,0.000,236.756,240.275,233.930,243.253,243.958,243.250,-7.558,385.300
2019-09-24 17:00:00,2627.000,-16.747,-16.870,84.800,2.999,0.553,206.800,2.999,0.524,156.900,-0.982,-0.006,0.000,0.149,0.419,0.000,233.351,240.616,238.122,239.330,243.977,242.226,-7.110,385.070
2019-09-24 18:00:00,2628.000,-17.003,-17.100,84.667,2.732,1.127,238.300,2.666,0.918,111.800,-1.904,0.217,0.000,0.118,1.091,0.000,236.252,239.521,234.489,240.157,242.256,240.945,-5.927,384.850
2019-09-24 19:00:00,2629.000,-17.427,-17.850,84.133,3.132,0.624,245.500,3.032,0.473,106.000,-3.120,-1.765,0.000,1.646,1.765,0.000,223.231,236.040,228.098,228.140,240.036,232.924,-9.674,384.590
2019-09-24 20:00:00,2630.000,-17.728,-18.040,84.467,2.632,1.401,252.500,2.366,0.995,103.300,-2.721,0.320,0.000,-0.373,2.076,0.000,232.138,237.160,232.140,236.114,239.143,235.049,-6.324,384.380
2019-09-24 21:00:00,2631.000,-17.387,-17.550,84.500,3.865,1.093,264.100,3.865,0.898,85.800,-1.651,0.025,0.000,0.434,0.962,0.000,238.188,239.187,236.783,238.883,240.180,238.519,-2.779,384.170
2019-09-24 22:00:00,2632.000,-17.632,-18.360,84.067,2.199,0.205,155.400,1.966,0.146,202.300,-3.504,-1.307,0.000,0.878,1.316,0.000,230.453,238.045,232.919,229.222,238.710,231.646,-3.151,384.140
2019-09-24 23:00:00,2633.000,-18.140,-19.190,83.767,5.198,0.263,243.000,5.031,0.230,163.500,0.293,0.293,0.000,1.512,2.356,0.000,232.084,232.124,230.575,231.493,231.493,229.140,-0.629,384.270
2019-09-25 00:00:00,2634.000,-18.003,-19.020,84.017,4.165,0.342,202.700,4.298,0.331,144.100,0.151,0.972,0.000,2.593,2.595,0.000,228.208,234.715,231.018,226.987,233.934,229.926,-1.221,384.430
2019-09-25 01:00:00,2635.000,-18.327,-18.890,83.783,4.065,0.546,238.800,4.065,0.506,95.500,85.611,106.425,50.749,73.804,91.280,41.328,238.758,239.368,233.422,238.120,238.629,232.576,12.445,384.750
2019-09-25 02:00:00,2636.000,-17.048,-15.930,84.583,3.832,1.654,262.600,3.699,1.530,91.000,204.386,411.363,212.160,173.085,279.131,172.661,254.272,257.828,249.744,253.039,256.132,248.529,32.534,385.070
2019-09-25 03:00:00,2637.000,-16.375,-14.820,84.317,6.564,3.389,268.800,6.897,3.443,85.100,424.326,436.683,332.825,382.357,382.357,288.517,265.034,265.034,257.696,255.600,255.600,253.304,51.404,385.400
2019-09-25 04:00:00,2638.000,-14.608,-12.600,85.467,6.564,3.998,245.800,6.831,4.075,107.700,705.707,705.707,532.495,626.559,626.559,474.032,277.977,278.170,268.941,265.002,265.002,258.278,92.125,385.480
2019-09-25 05:00:00,2639.000,-13.915,-11.600,84.867,5.598,3.895,265.600,5.531,3.890,88.300,713.619,929.739,671.166,635.732,853.259,617.440,269.084,279.580,275.434,266.568,267.808,264.151,80.403,385.420
2019-09-25 06:00:00,2640.000,-13.087,-11.240,85.483,8.230,4.847,247.100,8.660,4.953,106.100,806.163,1238.639,816.936,688.336,1151.566,714.857,240.727,267.930,251.622,266.326,273.549,266.722,92.227,385.270
2019-09-25 07:00:00,2641.000,-13.135,-11.490,85.317,9.000,5.553,256.400,9.300,5.639,96.600,783.723,1009.553,865.528,624.658,829.534,713.677,244.334,252.381,246.951,267.421,269.899,267.901,135.978,385.020
2019-09-25 08:00:00,2642.000,-13.177,-11.640,83.933,11.700,6.155,244.000,12.100,6.316,108.900,1086.502,1507.320,940.627,970.043,1154.999,764.186,252.186,256.521,234.443,270.907,273.834,268.436,97.738,384.870
2019-09-25 09:00:00,2643.000,-13.062,-11.620,83.417,8.130,4.974,250.000,8.200,5.065,102.800,1181.725,1181.725,669.557,1049.133,1049.133,596.686,250.482,256.718,246.473,267.639,273.686,266.456,115.436,384.730
